Category,Credits,Id,Description,Title
CU,3,CU335,"This course will provide students with an understanding of wine profiles and their relationship to food. Students will learn about aromas, flavors, acidity, tannins, and the weight of wines and how they complement various dishes and meal courses. Emphasis will be placed on classic pairings, including wines and dishes from specific parts of the world. Menu planning with wine pairings will also be incorporated throughout the course. Daily lecture and discussion will culminate in the production of a meal served with wine. PR: CU201 or CU210; students must be at least 21 years old.",Ethics of Eating 
CU,3,CU350,"Why do we eat the foods we do? For many people, the choice of what to eat moves beyond the determinations of convenience and cost. For these communities, food production, transportation, preparation and consumption are matters of great ethical concern. This course will examine different ideas of ethical behavior as it relates to food, Different cultural groups and religious practices will be studied. Field trips, guest lectures, lecture and class discussion will culminate in daily food production of menus related to the day's topic. PR: CU201 or CU210.",Science and Art of Cooking 
CU,3,CU401,"This course challenges students to develop a deeper understanding of scientific principles that encompass the techniques of cooking. This understanding includes the chemistry, biology, and physics involved with food selection, preparation, and cooking as each affects the final outcome. Students will explore the causes and effects of cooking methodologies and ingredients. Through research and discussion, they will formulate a hypotheses and execute experiments that test out these ideas. PR; CU210 &CU290.",Advanced Contemporary Cuisine 
CU,3,CU430,"This course challenges the advanced culinary student to explore and evaluate contemporary culinary trends and techniques. Students will research and prepare fine cuisine with attention to features such as aesthetics and flavor profiles, and will examine topical concerns regarding nutritional choices and menu development. PR: CU201 or CU210.",Seminar in Culinary Operations 
CU,3,CU498,"This course will explore issues pertaining to food service industry theory and practice. Specific content will vary from semester to semester depending on current issues in the field. Articles from refereed journals will expose students to current thinking about managing restaurants. Many important issues are covered, including performance assessment, quality control, management education, and women in management. PR: Senior status.",Restaurant Management Case Study Thesis 
CU,3,CU499,"As an alternative to completing an internship, during the senior year students may elect to write a thesis on an approved topic. The student will analyze case studies in the field of restaurant management and conduct significant research. Students must submit a written report to the faculty mentor, who provides guidance throughout the process. PR: Senior status & departmental approval.",Culinary Management Internship 
EN,3,EN088,"This course provides students with the opportunity to apply classroom learning in a setting such as a restaurant, hotel, or other culinary industry venue. Meetings with a faculty advisor allow for discussion of various aspects of the internship experience. Students must complete a minimum of 150 hours with the placement.PR: Senior status & approved Internship Application.", College Reading and Writing 
EN,3,EN104,"This is a basic course in reading and writing. Students will learn to apply effective reading strategies in the comprehension of college-level material. The course will also provide students with the opportunity to explore writing as a process and to develop effective writing skills. They will develop skills in writing cohesive and unified paragraphs leading to a well-organized essay. Fundamentals of English grammar and style will be reviewed throughout the course. This course does not fulfill graduation requirements.",Introduction to English Composition 
EN,3,EN105,"This is an introductory course in reading, writing, and understanding the expository essay. Readings will be chosen to emphasize critical reading strategies and analytical skills in understanding the essay. Writing assignments will include a component of self-assessment and will focus on understanding audience and purpose in the development of a thesis-driven expository essay. Grammar and style will be reviewed in the context of student writing. The course includes an introduction to research methods and academic source documentation.",Advanced English Composition 
EN,3,EN205,"In this advanced composition course, students will learn the strategies for analyzing and developing the argumentative research essay. Through reading, writing, research, and discussion, students will apply the skills of logical analysis and critical thinking in determining the effectiveness of an argument's thesis and supporting ideas. They will develop advanced research skills in evaluating print and electronic resources and will apply those skills to their thesis-driven argumentative research essay.",Creative Writing 
EN,3,EN206,"For students interested in written expression, this workshop course gives opportunity for experimentation and creativity. At the outset, students write in each of the major forms (fiction, poetry, personal narrative, and drama), and later move into an area of choice. Along with creativity exercises, keeping a journal and strategies for getting published are also discussed. This course does not satisfy a literature elective requirement.",Introduction to Literature 
EN,3,EN214,"This course develops the students literary analysis and critical skills through the examination of works from the Western literary canon. Using oral and written responses, students will study classical and contemporary plays, poetry, novels, and short stories associated with the Western tradition. Students will be introduced to various critical approaches and rhetorical language used to analyze literature.",American Literature 
EN,3,EN224,"This course is designed to acquaint students with the thought, sensibility, and vision of the world that is reflected in the fiction of selected American authors of the past century and a half. Through the study of literature, students will gain a perspective and a deeper understanding of the United States' social history, culture, and the development of its multicultural voices as part of its national identity.",New Voices in American Literature 
EN,3,EN225,"The face of America has significantly changed over the last forty years with new waves of immigrants entering the nation. With the changes come new additions to the traditional canon known as American literature. In this course, students will explore how these new voices in contemporary writings represent the expanding diversity in American literature. Through analysis and discussion, students will examine themes of immigrant experience such as assimilation, acculturation, marginalization, and isolation that often underpin the stories of today's authors. Students will also reflect on issues of writing in second languages and how that affects a writer's perspective and craft.",Shakespearean Drama 
EN,3,EN229,"This course introduces students to the world of Shakespeare through selected reading of works that reflect his moral, social, and artistic vision. Students will be presented with a portrait of Elizabethan England and its fascination with the",World Literature 
EN,3,EN235,"theatre. The class also gives students an opportunity to focus on the internal structures of the plays as individual works of art.",Literature and Baseball 
EN,3,EN246,"This course introduces students to contemporary world writing that represents diverse social and political realities. Key themes of the course concern the effects of colonialism and post-colonialism on the development of national literatures and literary voices. Emphasis is placed on literature from Asia,",The American Short Story 
EN,3,EN320,"the Middle East, Africa, and Latin America. Works will be read in English or in English translation.",The Beat Generation 
EN,3,EN327,"This course uses literature to explore the myth and metaphor of baseball as it embodies Americas dreams and challenges. Through fiction, nonfiction, and film, students will discover how Americas game intersects with the nations legacy of spirited and optimistic individualism, of",Womens Literature 
EN,3,EN334,"ten tarnished by its darker legacy of racism, classism, and materialism. The literary tropes of the heros quest, the American pastoral, and the fall from grace will be examined.",Literature: Crime & Punishment 
EN,3,EN335,"This course explores the development of the short story in the American canon. It begins with the roots and definition of the genre in Edgar Allan Poes literary criticism. Stories that represent local and regional fiction, naturalism and realism, modernism, and post-modernism will be analyzed. Additional subtypes such as horror and science fiction stories may also be included. Emphasis will be placed on unity of setting, character, plot, tone, and effect as the underlying literary element in the short story.",Madness in Literature 
EN,3,EN340,"This course will explore the works and legacy of the artists of the Beat generation, with a special focus on the primary writers of the period, Jack Kerouac and Allen Ginsberg. It will alsoo feature the music, art and media of this mid-twentieth century era. By reading a variety of Beat literature, listening to music from the bebop movement in jazz , and viewing performance, art, and film, the student will gain a deeper understanding of the Beat Generation, its vision, and its influence on contemporary culture.",The Literary Fairy Tale 
EN,3,EN342,"This course explores the changing and diverse roles of women as perceived by selected authors. It strives to present the complexity of those roles in a society whose expectations for women remain the same over time as frequently as they change. The works studied are varied in the cultural backgrounds of the authors, in the intended audiences of the pieces, and in genre and style.",The Gothic and Horror Tradition: Literature and Film 
FA,3,FA101,"This course explore the intersection between criminal law and literature. It presents the complexities of criminals, their intentions, their acts and the resulting consequences of their crimes through different forms of fiction and nonfiction. Students will develop a better understanding of the experiences of those interacting with criminal law and the criminal justice system. (Also offered as EN334)",Principles of Retail Merchandising 
FA,3,FA103,"This course explores madness as portrayed in poetry, short stories, novels, films, drama, and memoirs. It examines the literary elements used by writers to depict madness and the effects of the use of those elements on the reader. In addition, students will read nonfiction works that provide an historical and cultural context for the fictional portrayals. The readings illustrate the changing definition of madness as influenced by the values and perspectives of the times. Topics portrayed in the literature may include male and female hysteria, the asylum, treatments, the changing role of the therapist, and the anti-psychiatry movement.",Clothing and Society 
FA,3,FA205,"This course examines the fairy tale as a literary genre from its roots in oral storytelling through its transformations in contemporary short story and novel. Texts are scrutinized through a variety of critical lenses including the psychoanalytic tradition, feminist criticism, historical criticism, archetypal criticism, cultural criticism, and traditional new criticism. Multiple versions of classic tales will be studied leading to the 19th century development of the literary tales of Hans Christian Anderson and Oscar Wilde and modern retellings of the stories in the works of authors such as Angela Carter, Tanith Lee, Anne Sexton, and Alice Hoffman.",History of Costume 
FA,3,FA207,"This course provides a forum for students to read and discuss Gothic and Horror literature from the late 1700s through the present. Students will explore intergenerational audiences attraction to works of terror and fear and will use historical and cultural documents as frameworks for understanding the popularity of these genres. Theoretical works such as Burkes work on the sublime, Freud and the uncanny, Lovecrafts views on the supernatural, and Kings work on horror fiction and film will be studied and applied to the various texts. Topics presented in the class may include the doppelganger, science and technology, monsters, the female gothic, gothic/horror tropes, and the role of place, history, and cultural mores as key influences in the rise of Gothic/Horror literature and film.",Visual Merchandising 
FA,3,FA217,"This course examines the clothing industry from both the creative and business viewpoints. It provides the student with an understanding of fashion-relative decision-making principles including store layout and location, inventory, sales, controls, buying and selling, and the socioeconomic characteristics of various forms of retailing. American and international design markets will be discussed as well as marketing strategies for each arena.",Textile Science 
FA,3,FA305,"This course is a study of the role of fashion in society and its impact on human behavior. Topics of discussion will include clothings relationship to culture, social events, economic status, and geographical location. Students will analyze dress habits (their own and others) in light of clothings function as adornment, communication, and an expression of social position.",Contemporary Fashion 
FA,3,FA321,"This course is a general overview of fashion from primitive times to the early 20th century. It will examine costume's relationship to other arts, how socioeconomic and political concerns to other arts, and how costume expresses individual status, taste, professional and culture. Attention will be given to historic costume as inspiration for designers.",Merchandise Planning and Control 
FA,3,FA335,"This course is designed to introduce the student to both the aesthetic and practical aspects of retail display techniques. Basic design principles will be examined as they relate to the large department stores as well as small independent boutiques. Topics include window displays, interior displays, graphics, store layout, lighting, and presentation vignettes.",The Art of Clothing Constructions 
FA,3,FA421,"This course is an introductory study of the origin, production, and characteristic performance of natural and synthetic fibers. Topics to be covered will include the interrelationship among fibers, yarns, fabric structure, finishes, and coloring/printing processes. Emphasis will be on selection, end use, and care of fabrics from both the consumer's and the textile industry's viewpoint.",Fashion Show Production 
FA,3,FA495,"This course examines how the technological and subsequent social and economic changes in the 20th century have affected the fashion industry. The resulting contemporary design trends will be identified and studied along with the innovative changes in the textile industry.",Fashion Merchandising Seminar 
FA,3,FA498,"This course presents the theory and quantitative concepts related to retail buying and merchandising. Topics include planning and control of inventory, profit analysis, merchandise pricing, open- to- buy, markup, retail method of inventory, terms of sale and trade, and cash discounts. Students will utilize spreadsheet software to investigate problems based upon actual retail situations. Ethical and legal issues pertaining to retail merchandising will be explored.",Fashion Merchandising Bachelor Thesis 
FA,3,FA499,"This course explores the process of ferment construction, from inspiration to finished garment, with emphasis on the methods used to make patterns and on standards or quality in workmanship. Students will examine a range if garments, including home-sewn, ready-to-wear, haute couture, and bespoke tailoring. Examples of patterns, fabrics, and techniques from a variety of sources will be studied.",Fashion Merchandising Internship 
FI,3,FI201,"This course builds upon the promotional skills gained in previous course work. The purpose of this class is to give the student a working knowledge of producing a fashion show. Each class will produce a professional show before the end of the semester.",Principles of Finance 
FI,3,FI305,"This course will integrate previously studied topics in Fashion Merchandising courses through in-depth research and class discussions. Focus will be placed on current career alternatives, issues, and trends in Fashion Merchandising and related fields.",Risk Management and Insurance 
FI,3,FI311,"During the senior year, students may elect to write a research paper on an approved topic. The paper will focus on a current issue in the fashion industry and involve significant research. Students must submit a written report to the faculty mentor, who provides guidance throughout the project.",Intro to Investments 
FS,3,FS102,"This supervised internship allows the student an opportunity to apply the concepts learned in the classroom in a professional management environment. Students must complete a minimum of 150 hours with the placement, consult with the faculty coordinator at designated times throughout the internship, and complete a final written project.",Food Concepts for Hospitality 
FS,3,FS114,"This course introduces the fundamental techniques and concepts related to the financial management of business firms, emphasizing valuation and current issues. Topics include managerial finance functions, financial ratios, the financial planning process, the role of time value in finance, risk and return fundamentals, bond valuation, common stock valuation, and international finance.",Purchase and Storage Management 
FS,3,FS201,"This course covers topics necessary for the financial manager to appraise risk as it relates to the corporation. Emphasis is on proposing an insurance plan for the corporation, and relating risk to both the legal environment of the firm and its financial markets. Students examine quantitative and qualitative factors to develop an overall strategy for risk management.",Food and Beverage Control 
FS,3,FS207,"This course covers investment theory, analysis, and practice. Topics include portfolio optimization and asset allocation and pricing theories, as well as their applications to problems in contemporary investment practice and selection. The course also explores the application of various financial instruments in investment management and introduces the basic techniques of portfolio performance evaluation and management based on both internal and external environmental factors.",Menu Planning 
FS,3,FS308,"This course introduces the student to equipment operation and safety as well as the fundamentals of knife skills, food preparation, and sanitation. Students are introduced to the organizational structure and industry standards of professional hospitality operations. Students have the opportunity to earn certification from the National Restaurant Association (ServSafe).",Restaurant Concept and Design 
GD,3,GD100,"This course will focus on the procedures and structures required to manage purchasing and storage in the hospitality industry. Students will identify and discuss topics such as management levels, proper sanitation, labor controls, ethics, and law. Integration with the Colleges on-site food service will expose students to the professional world by incorporating observation and hands-on learning.",Photography I 
GD,3,GD101,"This course includes the study of practices used by the food service industry in the areas of purchasing, receiving, and issuing food, beverage, and other supplies. It also examines the principles of good beverage controls, with specific emphasis on wine and liquor. Students will discuss setting and maintaining standards in all areas of a food and beverage operation, including budgets and service. Students have the opportunity to earn the ServSafe Alcohol certification from the National Restaurant Association. PR: CU100 or FS102.",Typography 
GD,3,GD102,"This course covers the basic concepts of menu planning, including pricing and control, availability and salability, merchandising, and nutrition. Emphasis is on the design of menus for specific operations and on efficient production in relation to profitability and existing equipment. PR: CU100 or FS102.",History of Graphic Design 
GD,3,GD105,"This course provides an introduction to the fundamentals of restaurant design from concept to operations. The technical and creative aspects of the planning process are studied, including menu development, dcor, equipment, layout and staffing requirements. Students design a menu as well as a complete physical layout for a food service operation. PR: FS201.",Graphic Design I 
GD,3,GD106,"This course gives basic instruction in photographic techniques: exposure control, film development, print making, lighting (both natural and artificial), composition, creative use of camera controls, films, papers, mounting, and display. It also includes a section on the various uses of photography.",Graphic Design II 
GD,3,GD110,"This course will cover both the history of type and the importance of typography as an integral part of design. Students will study the evolution of typography from the origin of the alphabet to contemporary computer-generated fonts and page layout. Type design projects will range from the creative use of basic letterforms and individual typefaces to more practical assignments involving the hierarchy and arrangement of type in grid structures. Most classes will include lessons and demonstrations followed by hands-on exercises and design time with individual attention given to students.",Computer Typography 
GD,3,GD111,"This lecture/slide course traces the sources of design through history. From cave paintings to the development of writing and printing, this course will explore visual communications through to the modern movement. Major emphasis is placed on the twentieth century and the influences that affected trends in contemporary graphic design. Students will analyze major historical accomplishments, as well as technological influences.",Media Design: Text and Image 
GD,3,GD125,"This studio course introduces the student to Graphic Design as a field of study. Emphasis is on developing layout presentation techniques and using conventional design methods to produce ideas from concept through to final application. Students will be encouraged to solve simple design problems in order to communicate ideas in a creative and professional manner.",Photography II 
GD,3,GD201,"This studio course allows the student to experiment with the elements and principles of graphic design. Projects will be geared toward using graphics as a means of communication with the consumer market. Assignments will progress in complexity to help students develop a personal style and to design for specific client requirements. These assignments will include designs for brochures, logos, advertisements, and illustrations as applied to business and industry.",Packaging Design Portfolio 
GD,3,GD205,"This studio course explores the use of computer-generated typography for aesthetic and communicative purposes. Students will learn how to design with, specify, and fit computer-generated type. The creative use of type as it relates to effective communication will be emphasized. The course will include an introduction to QuarkXpress, Illustrator, In Design, and Photoshop.",Digital Communications 
GD,3,GD310,"This is a studio course that explores the use of InDesign as a means of developing publication designs for printed documents. This is a hands-on course that actively explores procedures and problems encountered in desktop publishing. The emphasis is on developing a strong grasp of how to use InDesign so that the student can become independently productive.",Photo Imaging I 
GD,3,GD311,"This course develops many of the basics that were covered in Photography I: manipulation of the manual 35 mm camera, the study of composition and exposure techniques, and the use of natural light. Additionally, the student will learn the proper methods of using artificial lighting, as well as posing and portraiture techniques. Working with color film, the student will learn to use color, tone, and contrast in an effective way. The student will also examine the basic principles of photojournalism and digital camera photography, and will produce work in that genre.",Photo Imaging II 
GD,3,GD340,"This is a two- and three-dimensional package design course. Students will develop a concept for a target market and carry it through to a final package design. The role of product branding in the design process will be stressed. Professionalism will be developed through studio critiques and portfolio presentations.",Graphic Design III 
GD,3,GD401,"This computer course provides an in-depth study of Adobe Photoshop, including instruction in features such as the toolbox, palettes, masks, layers, and filters. Students will learn how to manipulate, enhance, and combine images for print as well as for the web. Structured projects give students the opportunity to demonstrate competency and creativity.",Web Design for the Graphic Designer 
GD,3,GD408,"This course will focus on the practical application of digital photography in graphic design. Students will use a digital camera to take photos, compose images, download them, and alter them for special effects. Practical skills such as calculating file resolutions, color management, and using filters for effects will be covered.",Motion Graphics 
GD,3,GD418,"This is an advanced course in digital imaging covering complex techniques using Adobe Photoshop. Emphasis will be on art direction and design principles. Student critiques and self-evaluations are central to the course.",Professional Practice 
GD,3,GD490,"This course prepares students to analyze clients' design requirements, develop solutions to problems and create professional-quality work. Advanced technical skills using software programs and tools learned in previous coursres will be emphasized.",Graphic Design Capstone I: Proposal 
GD,3,GD495,"This studio course focuses on the crucial interplay between web theory, visual design, and web development. Topics will include typography, color theory, navigation and usability, and dynamic page layout and graphics. The course will use Dreamweaver and Photoshop, with more emphasis on design than technical skills.",Graphic Design Capstone II: Development and Implementation 
GD,3,GD498,"This course will begin with a thorough introduction to the Flash interface, then explore the creation of animations and Flash websites. The course will involve exercises and drills that enable the student to use Flash in conjunction with several other programs (including Photoshop, Illustrator, Freehand, and Dreamweaver), and skills that enable students to work with animation on web sites.",Graphic Design Bachelor Thesis 
GD,3,GD499,"This course examines the day-to-day business operations of a professional graphic designer. Lectures and assignments will help students develop a sound understanding of procedures and standards of the industry. The course will cover production schedules, media buying, stock selection, printing processes, designer/client relationships, fees and compensations. Other topics covered include copyright laws and the appropriate use of digital imagery.",Graphic Design Internship 
HA,3,HA102,"Students select a design project, prepare a design statement, and develop multiple design solutions to address client needs and criteria. Applying principles of design, typography, and color theory, students create a corporate brand identity, including elements such as logos, signage, and packaging. The course concludes with evaluations from design industry professionals.",Principles of Health Care Management 
HA,3,HA203,"Students make revisions and enhancements to the project addressed in GD490, incorporating feedback from industry professionals and peers. They finalize the design statement, create additional elements, and develop a production schedule for the project. A presentation that integrates the design statement, relevant research and theory, and final design solutions is delivered to an audience of faculty, students, and invited professionals.",Health Care Economics 
HA,3,HA215,"As an alternative to completing an internship, during the senior year students may elect to write a research paper on an approved topic. The paper will focus on a current graphic design issue and involve significant research. Students must submit a written report to the faculty mentor, who provides guidance throughout the project.",Medical Law and Ethics 
HA,3,HA225,"This course gives the student the opportunity to integrate classroom learning with off-campus work experience in the graphic design field. Employer evaluations and the students achievements are used by the coordinator to guide the student toward appropriate career objectives.",Complementary and Alternative Medicine 
HA,3,HA240,"This course will provide students with an understanding of the five principles of management as they relate to the health care industry. Particular attention will be paid to planning, organizing, staffing, controlling, and leadership within the different types of health care organizations. Students will also compare and contrast non-profit versus for-profit health care organizations.",Introduction to Epidemiology 
HA,3,HA302,"This course is designed to provide the student with an understanding of the issues and concerns of health care economics. Students will analyze the way economics affect health care delivery: physician, nursing and other health care provider shortages; supply and demand in health care; regulatory and cost containment concerns. The course will focus on how economics influences the behavior of health care organizations and the impact on the health care market.",Marketing for Health Care Organizations 
HA,3,HA305,"This course is designed to provide the student with an understanding of ethical issues and the law with regard to the practice of medicine. Topics include professional liability, standard of care, informed consent, medical records, and Health Insurance Patient Protection Act (HIPPA) regulations and privacy acts. Further discussions will include ethical issues such as genetic engineering, abortion, AUDS, infertility options, stem cell research, and euthanasia.",Financial Management for Health Care Organizations 
HA,3,HA307,"This course is designed to provide students with a review of alternative medicine approaches, practices, and therapies, and their role in the delivery of health care. The course will compare Western and Eastern medicine, including a brief history and philosophy of the approach to illness and patient",Health Care Delivery Systems 
HA,3,HA318,"care. Students will examine legal, regulatory, ethical, and reimbursement issues surrounding complementary medicine practices. The goal is to give students an understanding of the increasing role of alternative medicine in the US health care system.",Aging in the 21st Century 
HA,3,HA400,"This course introduces the student to the study of disease and health-related events through an historical and current perspective as it relates to public health. The focus will be on understanding the concepts and foundations of epidemiology. Topics will include classifications of disease, definitions of incidence and prevalence, outbreak investigation, case control and experimental studies, measures of mortality, measures of risk, survival analysis, and the ethical issues surrounding these topics.",Senior Seminar in Health Care 
HA,3,HA421,"This course provides an examination of the issues and techniques relevant to the development of sound marketing plans for health delivery systems. The student is exposed to all elements of marketing health care organizations, including market research, strategic marketing, consumer behavior, product development, pricing, ethical issues, and selling and planning. Marketing to specific health care audiences, such as patients, employees and suppliers is examined. Differences in marketing approaches between profit and not-for-profit organizations, and techniques used in marketing to multi-cultural environments will be explored throughout the course.",Public and Community Health Administration 
HA,3,HA425,"In this course, students will apply financial and basic economic principles to the management of health care facilities. Topics include demand for and utilization of health care services, cost analysis, reimbursement methods (e.g. private insurance, Medicare, Medicaid and HMOs) and the budgeting process. Students will focus on financial forecasting, cash management, credit administration, investment analysis, and funds procurement.","Health Care Regulation, Policy, and Politics "
HA,3,HA498,"This course will address the various methods and challenges of delivering health care to contemporary society. Topics include risk management, universal health care, managed care, HMOs, PPOs, Medicare, Medicaid, public health agencies, the private sector, and legal and ethical issues of health care delivery.",Health Care Management Bachelor Thesis 
HA,3,HA499,"This course focuses on the unique nature of aging in the 21st century. The course will examine the physical and psychological aspects of aging as well as the legal, financial, health care and social issues that face the elderly. The national response to aging, age-based prejudice, potential failures in the health care service support systems, and evaluation of services will be covered.",Health Care Management Internship 
HR,3,HR101,"This capstone course will explore current issues and trends in the health care industry. Through analysis of case studies and internship experiences, students will apply problem-solving and critical thinking skills to develop models for the selection, implementation, and evaluation of solutions. The focus is on health care administrators as managers and professionals in situations that require advanced strategies. Senior research paper and presentation are required.",Introduction to the Hospitality Industry 
HR,3,HR102,"This course presents the principles of the public health perspective relative to contemporary community problems and provides skills by which management may promote community health through public policy. The course reviews both quantitative and qualitative strategies to evaluate community health. Disparities in health status, the relationship of poverty to poor health, the prioritization of the most prominent community health problems, and the mobilization of local resources to address them are considered. In addition, the specific mission of public health with respect to the following topics is discussed: infectious disease, environmental health, maternal and child health, AIDS, substance abuse, and tobacco control.",Front Office Operations 
HR,3,HR103,"This course will address the history of health care policy in the United States and how it has shaped the current health care system. Students will explore the politics of health care, political institutions, ideology and interests impacting health care policy making. Topics will include political and social barriers to health care, the impact of government programs, the cost and financing of health services, implementation at the local, state, and federal levels, and the debate over health care reform. Students will research the stages of the policy process that will provide research the stages of the policy process that will provide structure for examining case studies of several current health care policies and regulations.",Introduction to Hospitality Management 
HR,3,HR106,"As an alternative to completing an internship, during the senior year students may elect to write a research paper on an approved topic. The paper will focus on a current health care issue and involve significant research. Students must submit a written report to the faculty mentor, who provides guidance throughout the project.",Casino Management 
HR,3,HR118,"The Health Care Administration Internship provides the student with the opportunity to apply academic theory in a health care management setting. Interns will b supervised by both a faculty advisor and the employer andgoverned by the terms outlined in the Internship Handbook. Students must complete a minimum of 150 hours with the placement.",Club Management 
HR,3,HR203,"This course will include a survey of the development of hotel and restaurant management, current industry trends, and an analysis of the types of operations in the hospitality industry. Management functions and business administration principles are stressed for each type of operation. Field trips and guest speakers will enrich this course.",Sales for the Hospitality Industry 
HR,3,HR209,"This course focuses on the front office as the heart of the hotel. It presents a systematic approach to the operation of the front office by detailing the flow of business through the hotel, from reservation though departure. Concepts pertaining to quality service will be emphasized.",Resort Management 
HR,3,HR210,"This course will include a survey of the various segments of the hospitality industry, including lodging, food service, tourism, recreation, and event management. Students will examine the basic functions of management as the apply to hospitality operations. Field trips and guest speakers will enrich this course.",Convention Management 
HR,3,HR232,"This is a survey course that outlines the growth and development of gaming operations in the United States. It focuses on the legal parameters governing the many facets of the industry. Types of games, protection, and surveillance are identified and explained. Casino support systems such as staffing, accounting, and marketing are also detailed. The relationship of casinos to the hospitality industry is also reviewed.",Security and Risk Management 
HR,3,HR250,"This course provides the student with the technical and conceptual skills required for successful club operations. The course covers the different types of private clubs and the management and administrative structures associated with each. Marketing strategies and financial management of clubs will also be presented.",The Greening of the Hospitality Industry 
HR,3,HR299,"This course is designed to provide students with a solid background in hospitality sales, advertising, and marketing. Students will focus on customer habits and expectations along with the practical application of sales techniques. The elements of the marketing mix (product, price, promotion, and placement) as they relate to the sales effort will also be studied. PR: HR103.",Hotel and Restaurant Internship I 
HR,3,HR310,"This course begins with a brief history of the resort industry as a basis for discussing its unique characteristics and management approach. Additional topics include resort development, marketing, operations management, and challenges specific to this industry. PR: HR103.",International Hospitality Operations 
HR,3,HR341,"This course defines the scope and segmentation of the convention and group business market. It describes marketing techniques and sales strategies targeted to specific groups and explains techniques to meet those needs as part of meeting and convention service. PR: HR103.",Conference and Events Planning 
HR,3,HR355,"This course focuses on the importance of security in hospitality organizations. Through lecture, case studies, and field trips, students will investigate the theoretical foundation of modern security programs and study the protocols and equipment designed to reduce the risk of injury or loss to guests, employees, and companies. PR: HR101, HR102 & HR103.",Service Management for Hospitality 
HR,3,HR405,"This course will focus on how hotels and food service operations are adopting sustainable attitudes and practices. The course will examine how green practices help hospitality operations to save money, build business, and market their properties. The focus will be on the social, ethical and political arguments for adopting green practices in the hospitality industry. Obstacles that may be encountered will be discussed. The criteria to earn certifications in green practices will be examined. PR: HR103.",Seminar on Hospitality Issues 
HR,3,HR410,"This supervised internship allows the student an opportunity to apply concepts learned in the classroom in a professional environment. Students enrolled in the course must complete a minimum of 150 hours with the placement, consult with the faculty coordinator at designated times throughout the internship, and complete a final written project. PR: HR103 & approved Internship application.",Revenue Management 
HR,3,HR415,"This course prepares students to plan, develop, market, and manage hotels in the international arena. It will focus on principles of service excellence in a global market-place, cultural diversity and the importance of protocol in international hospitality settings. PR: HR299 & junior status Hotel majors.",Legal Issues for the Hospitality Industry 
HR,3,HR498,"This course explores the many facets involved in successful meeting and event planning. It focuses on the organization and design necessary for successful meetings. In-depth coverage is given to necessary components such as entertainment, equipment, furnishings, food & beverage, and audio and visual presentations. Emphasis is placed on the skills required to design, implement and manage the events that are the heart of meetings and conferences. PR: HR210.",Hotel and Restaurant Bachelor Thesis 
HR,3,HR499,"Quality guest service is essential to all aspects of the hospitality industry. This course will focus on strategies to develop and manage the policies and personnel that contribute to quality service delivery. Students will administer a service component in the Colleges Weltman Dining Room or a local hotel property. PR: (HR105 or MN105) & FS201.",Hotel and Restaurant Internship II 
HU,3,HU103,"This course will explore issues pertaining to hospitality industry theory and practice. Content will vary from semester to semester depending on current issues in hotel, restaurant, and service management. Articles from refereed journals will expose students to current thinking about managing hotels and restaurants. Many important issues are covered, including performance assessment, quality control, management education, and women in management. PR: Junior status Hospitality majors.",World Civilization (Modern) 
HU,3,HU106,"This course will introduce students to the skill of managing revenues in the hospitality industry. The course addresses the many factors that influence revenue management tactics and strategies. Students will analyze topics such as supply/demand, yield management, differential pricing, RevPar and consumer rationality. The effective use of social media to sell hospitality products will be explored. The duties and responsibilities of the position of Director of Revenue Management will be studied. PR: AC102 & HR203.",History of Art to 1495 
HU,3,HU107,"Hospitality managers are called on daily to make important legal decisions. The course is designed to provide students with the important legal background that they need to know when managing a hospitality facility. The focus of the course is the importance of proactive legal management to ensure the smooth operation of a hospitality property. Students will analyze relevant cases for a clear understanding of the application of the laws of hospitality. PR: junior status hospitality majors.",History of Art from 1495 
HU,3,HU117,"As an alternative to completing an internship, during the senior year students may elect to write a research paper on an approved topic. The paper will focus on a current hospitality management issue and involve significant research. Students must submit a written report to the faculty mentor, who provides guidance throughout the project. PR: senior status & Dean's approval.",Ways of Knowing 
HU,3,HU119,"This course provides students with the opportunity to apply classroom learning in a professional setting such as a hotel, restaurant, resort, or other hospitality organization. Meetings with a faculty advisor allow for discussion of various aspects of the internship experience. Students must complete a minimum of 150 hours with the placement. PR: senior status & approved Internship application.",Social Media: Life Online 
HU,3,HU120,"This course is a study of world history since 1500, with a focus on the factors leading to the emergence of a global society. A key theme of the course will be the impact of modernization on traditional societies. Students will also be introduced to the discipline of history, historical methodology, and use of primary and secondary sources.",Introduction to International Film 
HU,3,HU123,"This is an introductory course in the history of art from the Paleolithic period through the Renaissance. An historical context provides students with knowledge and appreciation of art as an expression of culture and values and an understanding of trends in taste and style in the arts from each period. Students will have the opportunity for an in-depth study of topics of their choice. Museum and gallery visits are an essential component of this class.",History of Film 
HU,3,HU135,"This is an introductory course in the history of art from the Renaissance to the present. An historical context provides students with knowledge and appreciation of art as an expression of culture and values and an understanding of trends in taste and style in the arts from each period. Students will have the opportunity for an in-depth study of topics of their choice. Museum and gallery visits are an essential component of this class.",World Religions: An Historical and Comparative Study 
HU,3,HU152,"In this course, students will explore different ways of knowing, understanding, and interpreting the everyday world around them. Through experiential activities, students will look at their world through multiple lenses and multiple illiteracies including science, philosophy, media, ethics, critical thinking, emotional thinking, and creative thinking. Students will learn strategies for logically and effectively interpreting events and situations they may encounter.",Introduction to Western Philosophy 
