Category,Credits,Id,Description,Title
Dance Courses (DNC), 1 (Max 6) ,2250,"Open only to Dance Majors; prereq: DNC 1220. Introduction to mens ballet including terminology, movement vocabulary, aesthetics and classroom etiquette. Material Fee as indicated in Schedule of Classes.(Y)",Men's Ballet
Dance Courses (DNC), 3) ,2260,"Open only to Dance and Theatre majors. Investigation of breath, movement and increased awareness of the body/mind for dance and theatre artists through yoga postures and Vedanta philosophy. Material fee as indicated in Schedule of Classes. (W)",Yoga Cr
Dance Courses (DNC), 3 ,2300,Survey of dance in western civilization from pre-historic times through the eighteenth century; how dance evolved from expression of primitive cultures to independent theatrical entertainment in western Europe. Material Fee as indicated in Schedule of Classes. (B:W),History of Dance to 1800
Dance Courses (DNC), 3 ,2310,"Introduction to critical dance studies and dance history from 1800-present. Impact of vernacular dance and historical ballet and modern concert dance on contemporary dance, examined formally and socio-culturally. How dance circulates globally as mediated and embodied history. Material Fee as indicated in Schedule of Classes. (F,W)",(VP) History of Dance from 1800 to the Present
Dance Courses (DNC), 2 ,2311,"Open only to dance majors. Discussion of current events, trends and issues; includes technology component as part of Digital Dance Literacy curriculum. Material Fee as indicated in the Schedule of Classes (B:F)",Issues and Trends in Contemporary Dance
Dance Courses (DNC), 3 ,2400,"Exploration of African and African derived dance forms, together with their integrated philosophy, music, art and theatre forms. Lectures, videos, concert attendance and reading assignments to learn and perform dances from selected African societies. Material Fee as indicated in the Schedule of Classes (T)",(FC) Introduction to African Dance
Dance Courses (DNC), 3 ,2410,"Open only to dance majors. Study of the basic elements common to dance and music including rhythm, dynamics, and form. Examples of music especially composed for dance will be examined along with dance styles of historical periods; includes technology component as part of Digital Dance Literacy curriculum. (W)",Music and Dance Relationships
Dance Courses (DNC), 2 ,2460,"Open only to dance majors. Introduction to dance improvisational techniques and performance skills as applied to movement invention, performance, and choreography. (F)",Dance Improvisation
Dance Courses (DNC), 2 ,2500,Prereq: DNC 2460. Open only to dance majors. Construction of motifs and dance studies based on nonliteral and literal thematic materials; emphasis on form and structural concepts. (W),Choreography I
Dance Courses (DNC), 2 (Max 8),2600,"Prereq: DNC 2400 and required audition. Intermediate technique and theory. Material Fee as indicated in the Schedule of Classes (F,W)",African Dance II
Dance Courses (DNC), 2 (Max 8) ,2610,"Introduction to jazz dance technique; emphasis on alignment, movement isolation, rhythmic awareness, basic dance vocabulary, historical development. (F,W)",Jazz I
Dance Courses (DNC), 1 (Max 3) ,2620,Study and practice of tap dance technique and choreography. Material fee as indicated in Schedule of Classes. (Y),Tap Dance
Dance Courses (DNC), 1 ,2630,Study and practice of hip hop dance styles. Material fee as indicated in Schedule of Classes. (Y),Hip Hop Dance Styles
Dance Courses (DNC), 2 (Max 8) ,3010,"Prereq: DNC 2020 or equiv. Open only to dance majors. Continuation of DNC 2020; modern dance technique at the intermediate level. Material Fee as indicated in the Schedule of Classes (F,W)",Modern Dance III
Dance Courses (DNC), 3 ,3180,"Open only to dance majors. Introduction to analysis of dance movement from an anatomical and mechanical point of view. Relationships between neuromuscular repatterning, alignment and technique. (B:F)",Dance Kinesiology
Dance Courses (DNC), 3 ,3190,Prereq: DNC 3180. Open only to dance majors. Continuation of anatomical and mechanical analyses of dance; emphasis on somatic and dance science approaches. (B:W),Movement Analysis
Dance Courses (DNC), 2 (Max 16) ,3200,"Open only to dance majors. Continuation of DNC 1220 on a more advanced technical level with emphasis on complex movement phrases and selections from classical repertory. Material Fee as indicated in the Schedule of Classes (F,W)",Ballet III
Dance Courses (DNC), 2 (Max 16) ,3210,"Open only by audition. Open only to advanced dancers. Learning various solo exercises from standard classical repertoire; music by Chopin, Adams, Minkus, Tchaikovsky. Material Fee as indicated in Schedule of Classes. (F,W)",Ballet Variations
Dance Courses (DNC), 1 (Max 4),3220,Open only to advanced dance majors. Prereq: DNC 1220. Technical skill development on pointe. Material Fee as indicated in Schedule of Classes. (F),Ballet Pointe Technique
Dance Courses (DNC), 3 ,3310,"Open only to dance majors. Concentration on selected types of dance production including an examination of purpose and content; technical considerations such as costumes, makeup, lighting and decor; the management of performance-related matters, and the use of technology, computer and video to support production work; part of Digital Dance Literacy curriculum. Material Fee as indicated in the Schedule of Classes (F)",Dance Production
Dance Courses (DNC), 2 (Max 4) ,3410,Prereq: DNC 2610 or equiv. Continuation of DNC 2610 on a more advanced level. Material Fee as indicated in Schedule of Classes. (T),Jazz II
Dance Courses (DNC), 2 ,3500,"Prereq: DNC 2410, DNC 2500. Open only to dance majors. Exploration of time, space, and design tools for choreography; focus on formal construction of small group studies and dances. (F)",Choreography II
Dance Courses (DNC), 2 ,3600,Prereq: DNC 3500 Study and practice of making dance on film; development of basic film theory and screen dance skills and aesthetics. Open to junior and senior dance majors. Material fee as indicated in Schedule of Classes. (F),Dance for Camera
Dance Courses (DNC), 3 ,3810,Open only to dance majors. Prereq: satisfactory completion of the IC requirement; consent of instructor. Theory and practice of dance teaching in arts education; foundational emphasis on social and cultural aspects of pedagogical theory in multiple settings. Material Fee as indicated in Schedule of Classes. (W),Dance Pedagogy
Dance Courses (DNC), 2 (Max 16) ,4010,"Open only to dance majors; others by audition. Prereq: DNC 3010 or equiv. Continuation of DNC 3010. Modern dance technique, advanced level. Material Fee as indicated in the Schedule of Classes (F,W)",Modern Dance IV
Dance Courses (DNC), 2 (Max 16) ,4200,Open only to dance majors. Continuation of DNC 3200 with emphasis on advanced knowledge of classical ballet vocabulary. Material Fee as indicated in the Schedule of Classes (T),Ballet IV
Dance Courses (DNC), 1 ,4220,Open only to dance majors. Advanced technical skill development of classical ballet dancers. Material Fee as indicated in Schedule of Classes. (B),Ballet V
Dance Courses (DNC), 2-6 (FLD:14) ,4410,"Prereq: 2.5 g.p.a. in major; admission to student teaching. Offered for S and U grades only. Open only to dance majors. First experience in student teaching. (F,W)",Student Teaching and Seminar I
Dance Courses (DNC), 2-6 (FLD:14) ,4420,"Prereq: 2.5 g.p.a. in major; admission to student teaching; DNC 4410. Offered for S and U grades only. Open only to dance majors. Second experience in student teaching. (F,W)",Student Teaching and Seminar II
Dance Courses (DNC), 2 ,4601,"Open only to dance majors. Prereq: DNC 2460. Seminar discussion and applied experiences in choreographic problems; intensive study of choreographic structure, content and intention. (F,W)",Problems in Choreography
Dance Courses (DNC), 2 ,4610,"Prereq: admission by audition. Continuation of DNC 3410 with advanced training in jazz technique and styles. Material Fee as indicated in Schedule of Classes. (F,W)",Jazz III
Dance Courses (DNC), 3 ,4810,"Prereq: DNC 1020 and 1220 or equiv. Analysis of instructional methods and materials in modern dance and ballet, including technique, improvisation, composition, curriculum planning and evaluation. (B:W)",Teaching Secondary Dance Methods
Dance Courses (DNC), 1 (Max 4) ,4820,"Prereq: written consent of dance advisor. Open only to dance majors. Assigned field work in assisting under faculty supervision. (F,W)",Assisting in Dance
Dance Courses (DNC), 3 ,4910,"Prereq: DNC 3810. Survey of dance programs and projects in community settings, with emphasis on sociocultural aspects and social inclusion of disenfranchised or underrepresented populations; includes theoretical and applied experience in community dance practice. (F)",Dance in Community
Dance Courses (DNC), 2 (Max 8) ,5000,"Prereq: DNC 5610 or DNC 6610. Open by audition only. Development and performance of touring dance performances off campus including regional, national, and international festivals; productions for elementary, middle and secondary school audiences. (W)",Performance Tour
Dance Courses (DNC), 1 (Max 16) ,5110,"Examination of a particular dance or movement style; i.e., historic period, technique, somatic, tap, ballroom and social dance forms; Pilates mat, reformer. Material Fee as indicated in the Schedule of Classes (T)",Study in Dance Styles
Dance Courses (DNC), 0 ,5120,"Prereq: DNC 5110. Open only to dance majors. Offered for S and U grades only. Individual study in Pilates lab one hour per week. (F,W)",Pilates Equipment Lab
Dance Courses (DNC), 2 ,5560,"Prereq: DNC 2500, DNC 3500. Open only to dance majors. Continuation of DNC 3500; more advanced experience in choreographic forms and exploration of collaborative and technological approaches to choreography; part of Digital Dance Literacy curriculum. Material Fee as indicated in the Schedule of Classes (F)",Choreography III
Dance Courses (DNC), 1 (Max 8) ,5610,"Prereq: admission by audition. Coreq: DNC 2010, 3010, 4010 or 6010. Performing company. Open to students interested in performing and/or choreographing. Material Fee as indicated in the Schedule of Classes (F,W)",Dance Company I
Dance Courses (DNC), 3 ,5700,"Prereq: ENG 3010. The study of performance studies' interdisciplinary genealogy, which draws from anthropology, theatre, dance, and visual, rhetorical, gender, and cultural studies. Application of how performance theory/praxis operates as both object of study and critical lens. Material Fee announced in Schedule of Classes. (F)",Performance Studies
Dance Courses (DNC), 1-6 (Max 12) ,5710,"A concentrated period of advanced dance study in technique, composition and repertory, often with a visiting artist. (F,W)",Dance Techniques
Dance Courses (DNC), 1-4 (Max 12) ,5800,"Prereq: admission by audition or consent of instructor. Learning, for performance, of dance repertory, dances previously choreographed by faculty, Labanotated dance, or work of artist-in-residence. (F,W)",Repertory
Dance Courses (DNC), 3 ,5810,Approaches to creative dance experiences for children stressing the development of aesthetic and kinesthetic awareness. Focus on comprehensive arts and curriculum related materials. (F),Teaching Creative Dance for Children
Dance Courses (DNC), 2-8 ,5830,Prereq: DNC 5810 or consent of instructor. Open only to dance majors. Supervised professional study in field settings. (T),Field Work in Creative Dance
Dance Courses (DNC), 3 ,5910,Prereq: DNC 4910. Advanced inquiry and study of dance professions in applied settings within an approved internship or fieldwork context. Serves as pre-Capstone experience. (F),Dance Professions Seminar
Dance Courses (DNC), 1-4 (Max 12) ,5990,Open only to dance majors. Independent work in dance under faculty guidance. (T),Independent Study in Dance
Dance Courses (DNC), 0 ,5993,Open only to undergraduates. Prereq: junior standing; satisfactory completion of the General Education IC requirement; consent of instructor; coreq: DNC 3310 or DNC 2300 or DNC 2310 or DNC 3810 or DNC4910. Offered for S and U grades only. No degree credit. Required of all majors. Disciplinary writing assignments under the direction of a faculty member. Must be selected in conjunction with a course designated as a corequisite. See Schedule of Classes for corequisites available each term. Satisfies the University General Education Writing Intensive Course in the Major requirement. (T),(WI) Writing Intensive Course in Dance
Dance Courses (DNC), 3 (Max 6) ,5996,"Prereq: DNC 3500. Group and solo choreography, concert production, publicity and promotion; research component includes digital dance portfolio. Material Fee as indicated in the Schedule of Classes (W)",Senior Capstone Research
Dance Courses (DNC), 3 ,5997,"Open only to dance majors in the departmental honors program. Prereq: DNC 3500. Group and solo choreography, concert production, publicity and promotion; research component includes digital dance portfolio. (W)",Departmental Honors Thesis
Dance Courses (DNC), 3 ,5998,Prereq: DNC 5910; junior standing or above. Open only to B.S. dance majors. Directed study leading to completion of the B.S. professions portfolio in dance. (W),Professions Capstone Research
Dance Courses (DNC), 1 (Max 8) ,6010,"Prereq: DNC 3010 or equiv. Modern Dance technique, advanced level. (F,W)",Technique Laboratory III
Dance Courses (DNC), 1 (Max 8) ,6610,"Prereq: DNC 5610 or equiv. Required for students in the choreography and performance emphasis. Admission by audition. Performing company. Performing, choreographic and/or production responsibilities. (F,W)",Dance Company II
Dispute Resolution Courses (D R), 3 ,6120,"Relationship of human differences and conflict, and ways to nonviolently confront and work with them; differences as defined by ethnicity, race, gender, class, age, etc. (Y)",Human Diversity and Human Conflict
Dispute Resolution Courses (D R), 3 ,6992,"Dispute settlement in numerous contexts: business, family, legal system, community, education, church, and employment. History of dispute resolution; current trends as applied to topic areas. (Y)",Special Topics in Dispute Resolution
Economics Courses (ECO), 4 ,1000,"Not for ECO major or minor credit. Scope of economics and the task of the economist in modern society; the market economy, its evolution and development; non-market economies; economic problems and prospects in the contemporary world. (T)",(SS) Survey of Economics
Economics Courses (ECO), 3-4 ,2010,"(Note: ECO 2010 is not a prerequisite for ECO 2020.) Supply, demand, price at the level of the firm and industry; business institutions and their operation; determinants of wage and salary levels, interest rates, rent, profits, income distribution; public policy in relation to business and labor. (T)",(SS) Principles of Microeconomics
Economics Courses (ECO), 3-4 ,2020,"(Note: ECO 2010 is not a prerequisite for ECO 2020.) Determination of national income, consumption and saving, and investment; money, banking and the Federal Reserve; inflation and unemployment; monetary and fiscal policy; economic growth and productivity; the international sector. (T)",(SS) Principles of Macroeconomics
Economics Courses (ECO), 4 ,5000,"Prereq: ECO 2010; MAT 1500 or MAT 1800 (all with minimum 'C' grade), or equiv. based on satisfactory score on mathematics placement exam. Offered for undergraduate credit only. Theory of the firm and consumer. Analysis of a price system as a means to efficient allocation of productive resources. (T)",Intermediate Microeconomics
Economics Courses (ECO), 4 ,5020,"Prereq: ECO 5000 and Calculus I (MAT 2010 or MAT 5010) or equiv. ECO 5020 is offered for undergraduate credit only; ECO 7020 offered for graduate credit only. This course assumes good knowledge of first semester calculus, and teaches additional mathematics necessary for Ph.D. study in economics, and (to a lesser extent) teaches some economic implications; course content includes: matrices, vectors and linear algebra; partial and total derivatives; scalar and vector functions; Jacobian derivative matrices and determinants; implicit function theorem; derivatives of implicit functions with one or more endogenous variables; unconstrained maximization with two or more variables; Lagrangians and constrained maximization; envelope theorem; differential and difference equations, and systems of differential and difference equations. (F)",Fundamentals of Economic Analysis I
Economics Courses (ECO), 4 ,5050,"Prereq: ECO 2020; MAT 1500 or MAT 1800 (all with minimum 'C' grade) or equiv. based on satisfactory score on mathematics placement exam. Offered for undergraduate credit only. Theory of national income determination. National output and income, saving and capital formation. (T)",Intermediate Macroeconomics
Economics Courses (ECO), 4 ,5100,"Prereq: ECO 2010, ECO 2020; MAT 1500 or MAT 1800 (all with minimum grade C) or equiv. based on satisfactory score on mathematics placement exam. Offered for undergraduate credit only. Elementary probability theory, discrete and continuous probability distribution, sampling distribution, interval estimation, hypothesis testing, and estimation and inference in simple and multiple regression models. (T)",Introductory Statistics and Econometrics
Economics Courses (ECO), 4 ,5200,"Prereq: ECO 2010 with minimum grade of C. Open only to undergraduate students. Offered for undergraduate credit only. Transportation economics. Regulation of transportation as an example of public control of business; the rationale for having public regulation, and the analysis of its economic effects; reform of the scope and practice of regulation; public ownership; regulation of occupational and product safety standards and environmental standards. (Y)",Advanced Regulation and Regulated Industries
Economics Courses (ECO), 4 ,5210,"Prereq: ECO 2010 and ECO 5000; MAT 1500 or MAT 1800 (all with minimum 'C' grade). Open only to undergraduate students. Offered for undergraduate credit only. Monopoly, oligopoly, and competition in U.S. industry; sources of market power and their effect on prices, profits, and technological progress. Case studies. Selected topics in antitrust policy. (Y)",Advanced Market Power and Economic Welfare
Economics Courses (ECO), 4 ,5230,"Prereq: ECO 1000 or ECO 2010. Externalities as the cause of environmental degradation and climate change. Externality in turn results from the failure of the market to develop prices that reflect the full global cost of production and consumption. The course also pays attention to normative issues. The population over which the normative issues are defined may include animals, plants and inanimate objects. Behavioral economics, in particular, will be brought to bear on the discussion throughout the course. (F,W)",Environmental Economics
Economics Courses (ECO), 4 ,5250,"Prereq: ECO 2010 with minimum 'C' grade. Open only to undergraduates. Offered for undergraduate credit only. Economic analysis of property rights, torts, contracts, criminal law, the law of business organizations and financial markets, and the law of taxation. Economic analysis of litigation; the use of economics and statistics in litigation. (Y)",Economic Analysis of Law
Economics Courses (ECO), 4 ,5270,"Open only to undergraduates. Prereq: ECO 2010 and ECO 5000; MAT 1500 or MAT 1800 (all with minimum 'C' grade) or equiv. based on satisfactory score on mathematics placement exam. Offered for undergraduate credit only. Game theory studies how individuals, groups and firms make their decisions strategically when their actions affect each other. Introductory course with emphasis on applications to firms and markets. Standard concepts such as games with sequential moves, simultaneous moves, pure and mixed strategies, uncertainty, and repetition. Special topics include bargaining, strategic innovation, cooperative pricing, contract designs, incentive mechanisms, bidding, and auctions. (Students do not need to know calculus to follow the lectures.) (Y)",Games of Strategy
Economics Courses (ECO), 4 ,5300,Prereq: ECO 2010 and ECO 5000 each with minimum C grade. Open only to undergraduates. Offered for undergraduate credit only. Factors in international relations; patterns of international specialization; balance of international payments; foreign exchange; commercial policy of United States and other countries; foreign investment and economic development; international economic cooperation. (F),International Trade
Economics Courses (ECO), 4 ,5310,Prereq: ECO 2020 and ECO 5050; MAT 1500 or MAT 1800 (all with minimum C grade). Open only to undergraduates. Offered for undergraduate credit only. Major policy issues in the field of international finance with emphasis on open economy macroeconomics. Topics include the balance of payments and the foreign exchange market; monetary and fiscal policies in open economies; the floating exchange rate system; international financial markets; and European monetary integration. (W),International Finance
Economics Courses (ECO), 4 ,5400,"Prereq: ECO 2010 with minimum grade of C. Open only to undergraduates. Offered for undergraduate credit only. Economics of labor markets. Determinants of earnings and methods of compensation, labor supply and demand, effects of taxes and subsidies on labor supply, choices of occupation and level of schooling, promotion and turnover, employment discrimination, economics of crime and punishment, regulation of professions, unions. (F,W)",Labor Economics
Economics Courses (ECO), 4 ,5410,"Prereq: ECO 2010 with minimum C grade. Open only to undergraduates. Offered for undergraduate credit only. Theory and empirical evidence of race and gender differentials in the labor market. Topics include the difference in occupations and earnings, discrimination, poverty, and public policies. (W)",Economics of Race and Gender
Economics Courses (ECO), 4 ,5460,"Prereq: ECO 2010, ECO 2020, ECO 5000 and ECO 5100; MAT 1500 or MAT 1800 (minimum C grade for all); or consent of instructor. Offered for undergraduate credit only. Economic analysis of fertility, fertility control, mortality and aging, marriage, divorce, family structure, household decision-making, human capital investments, and migration. Welfare and policy implications. (Y)",Economic Demography
Economics Courses (ECO), 3 ,5480,"Prereq: ECO 2010 with minimum grade of C. No economics major or minor credit. Open only to Labor Studies majors. Offered for undergraduate credit only. Theoretical and empirical treatment of: labor market characteristics; labor demand and supply; issues of race, gender, and age; compensation and pay; issues of health and productivity; bargaining processes and the effects of unions; unemployment and job search; globalization. (Y)",Economics of Work
Economics Courses (ECO), 4 ,5490,"Prereq: ECO 2010 with minimum grade of C; or consent of instructor. Offered for undergraduate credit only. Development of the American labor movement; its behavior in the contemporary scene. Labor's experiments with social, political, legal, and economic institutions. Comparisons with foreign labor movements. (B)",American Labor History
Economics Courses (ECO), 4 ,5500,"Prereq: ECO 2010 with minimum grade of C. Open only to undergraduates. Offered for undergraduate credit only. Role of government in a market economy: sources of market failure; public goods and externalities; principles of taxation and expenditures; tax incidence; federal tax structure; selected government expenditure programs. (F,S)",Public Finance
Economics Courses (ECO), 4 ,5520,"Prereq: ECO 2010 (with minimum C grade) or consent of instructor. Offered for undergraduate credit only. Theory and practice of state and local government taxation and expenditure. Attention devoted to State of Michigan and municipalities in Detroit metropolitan area. Topics include: government organization, voting and mobility models, property and sales taxes, user charges, grants, education expenditure, and economic development. (Y)",State and Local Public Finance
Economics Courses (ECO), 4 ,5550,"Prereq: ECO 2010 with minimum grade of C. Open only to undergraduates. Offered for undergraduate credit only. Allocation of health care resources, with respect to demand and supply of health care. Role of hospitals, physicians, and health insurance; market imperfections and their role in the economics of health care. (Y)",Economics of Health Care
Economics Courses (ECO), 4 ,5600,Prereq: ECO 2010 (with minimum C grade) or consent of instructor. Offered for undergraduate credit only. National poverty and economic growth viewed from a historical and theoretical perspective; particular emphasis on national and international policies. (Y),Introduction to Development Economics
Economics Courses (ECO), 4 ,5470,"Prereq: ECO 5000. Economic implications of aging and retirement: public policy issues related to aging, including health care, long term care, public pensions (Social Security), private pensions, savings behavior, income maintenance, Medicare, other welfare problems. Advanced mathematical analysis of selected topics. ",Economics of an Aging Society
Economics Courses (ECO), 4 ,5700,"Prereq: ECO 2020 and ECO 5050; and MAT 1500 or MAT 1800 (all with minimum C grade). Offered for undergraduate credit only. Role of the Federal Reserve System, the commercial banks, and the non-bank public (including financial intermediaries) in determining the money supply; central banking and techniques of monetary control; indicators and targets of monetary policy; and how money affects economic activity. (F,W)",Money and Banking
Economics Courses (ECO), 4 ,5720,"Prereq: ECO 2010, ECO 2020, ECO 5050, and MAT 1800 or equiv. Fundamentals of investments: investment and financial markets, theoretical models of investment theory including efficient market hypothesis (EMH) and capital asset pricing model (CAPM); characteristics and analysis of stocks, bonds, and portfolios; equity evaluation through financial statements, industry analysis, and macroeconomic analysis; and advanced topics in either derivative assets (futures and options) or international investments. Advanced mathematical analysis of selected topics. (Y)",Financial Economics
Economics Courses (ECO), 4 ,5730,"Prereq: ECO 2020 and ECO 5050; and MAT 1500 or MAT 1800 (minimum 'C' grade in all). Offered for undergraduate credit only. Open only to undergraduates. Analytical methods used in classical and modern theories of economic growth. Topics include technological change, determinants of growth, convergence and income distribution. Introduction to the empirical analysis of economic growth and to important facts relative to policies and performances of countries. (T)",Economic Growth
Economics Courses (ECO), 4 ,5800,"Prereq: ECO 2010 with minimum grade of C. Open only to undergraduates. Offered for undergraduate credit only. Introduction to the economic foundations of urban problems; land use, housing, poverty, transportation, local public finance; regional industry mix, income, growth and development; the national system of cities and location of firms. (Y)",Urban and Regional Economics
Economics Courses (ECO), 3 ,6455,"Prereq: senior or graduate standing; for undergraduates: consent of Director of Undergraduate Studies prior to registration. Multidisciplinary investigation into the nature, motivations, consequences, and legal/public policy implications of racial/ethnic discrimination in housing and related markets in U.S. metropolitan areas. (B)",(U P 6455) Discrimination and Fair Housing
Economics Courses (ECO), 1 (Max 2) ,3990,Prereq: senior standing with 12 or more credits in economics with grade A or B; consent of Director of Undergraduate Studies prior to registration. For the student who shows evidence of ability and interest in economic study and who desires opportunity for advanced reading in a special field. Arrange with advisor. (T),Directed Study
Economics Courses (ECO), 3-12 ,4991,"Prereq: consent of Director of Undergraduate Studies prior to registration; senior standing with 16 or more credits in economics; all credits with grade A or B. Does not count toward 32-credit requirement for the ECO major. Economic research on an appropriate topic of the student's choice, conducted under faculty supervision. (T)",Research in Economics
Economics Courses (ECO), 4 (8 req) ,4997,"Prereq: consent of Director of Undergraduate Studies prior to registration; student in economics honors program; senior standing, major in economics. Must be elected two successive semesters. Individually arranged meetings with faculty member to discuss research methodology and readings in areas of research selected by instructor. A senior honors essay of a length proportionate to the selected topic will be required. (T)",Senior Honors Research
Economics Courses (ECO), 0 ,5993,Prereq: junior standing; satisfactory completion of the IC General Education requirement; consent of instructor; coreq: any ECO course at 5000-level or above. Offered for S and U grades only. Open only to undergraduates. No degree credit. Required for all majors. Disciplinary writing assignments under the direction of a faculty member. Satisfies the University General Education Writing Intensive Course in the Major requirement. (T),(WI) Writing Intensive Course in Economics
Education Courses (ED), 1-6 (Max 6) ,3990,Prereq: written consent of advisor. Offered for S and U grades only. (T),Directed Study
Education Courses (ED), 1-8 (Max 8) ,5998,Prereq: consent of advisor or instructor. Supervised professional study in field settings. (T),Field Studies
Educational History and Philosophy Course (EHP), 3 ,3600,Prereq: admission to College of Education. Leading philosophies of education as they bear upon education as a profession and as a discipline. (T),Introduction to the Philosophy of Education
Educational Psychology Courses (EDP), 3 ,3310,"Prereq: admission to College of Education. Introductory course in educational psychology. Topics include, but are not limited to: child and adolescent development, cognitive and behavioral learning theories, information processing, motivation and evaluation. Includes study of exceptional children and those with cultural differences. (Y)",Educational Psychology
Educational Psychology Courses (EDP), 3 ,5430,Conflict resolution and school violence as they relate to child growth and development and school organization and policies. (F),School Violence and Conflict Resolution
Educational Psychology Courses (EDP), 2-3 ,5450,"Prereq: admission to College of Education. Basic concepts, research findings and problems regarding child, pre-adolescent and early adolescent developmental needs as they apply to school and home environments; includes study of exceptional children and those with cultural differences. (T)",Child Psychology
Educational Psychology Courses (EDP), 2-3 ,5480,"Prereq: admission to College of Education. Basic concepts, research findings and problems regarding early adolescent and adolescent developmental needs as they apply to school and home environments; includes study of exceptional children and those with cultural differences. (T)",Adolescent Psychology
Educational Psychology Courses (EDP), 2 ,5630,"Prereq: admission to school and community psychology, or counseling psychology program. Introduction to research methodology in school and community psychology and counseling paychology. (I)",Research Readings in Applied Psychology
Educational Psychology Courses (EDP), 3 ,6210,"Introduction to current issues in educational psychology. Topics include, but are not limited to: child and adolescent development, learning, motivation, information processing and evaluation. Includes study of the exceptional child and those with cultural differences. (F,W)",Foundations of Educational Psychology
Educational Psychology Courses (EDP), 3-4 ,6220,"Open only to students in school and community psychology program. Prereq: consent of department. Emphasis on the development and evaluation of specific learning disabilities. Theory, administration, scoring, use, and interpretation of norm-referenced and criterion-referenced assessment and curriculum-based assessment and measurement; emphasis on reading. Material Fee as indicated in the Schedule of Classes (F)",Psychological Evaluation IV
Electric Transportation Technology Courses (ETT), 3 ,3190,"Prereq: EET 2000, PHY 2140. Foundations in contemporary automotive electronic systems. Topics include: review of automotive electronics, basic circuit building blocks, vehicle controllers, networking, diagnostics, sensors, actuators, and power electronics. (F)",Fundamentals of Automotive Electrical and Electronic Systems
Electric Transportation Technology Courses (ETT), 3 ,4310,"Prereq: E T 3430, PHY 2140. Overview of advanced battery technologies and applications in EV/HEV, hybrid powertrain configuration and requirements, in-vehicle energy storage systems, battery development, thermal management, control systems, cell monitoring, balancing, and on-board diagnostics. (W)",Energy Storage Systems for Hybrid and Electric Vehicles
Electric Transportation Technology Courses (ETT), 3 ,4410,"Prereq: E T 3430, PHY 2140. Comprehensive coverage of energy storage for automotive and renewable energy; battery technology; hydrogen electrochemical cells and regenerative fuel cells; mechanical energy storage; thermal and chemical storage; superconductor. (F)",Introduction to Advanced Energy Storage
Electric Transportation Technology Courses (ETT), 3 ,4510,"Prereq: E T 3430, PHY 2140. Principles of electric machines, power electronics, control, and power management strategy for energy systems, and the applications of energy storage systems in alternative energy systems and electric drive vehicles. (F)",Power Management and Applications of Energy Storage Systems
Electric Transportation Technology Courses (ETT), 3 ,4650,"Prereq: EET 3150. Principles of power systems, distribution systems, and ac/dc charging systems; applications of power electronic technologies in traction control, battery management, and regenerative braking for electric drive vehicles. (W)",Power Electronics and Charging Infrastructure for Hybrid and Electric Drive Vehicles
Electric Transportation Technology Courses (ETT), 3 ,4740,"Prereq: EET 3100. Principles of data communications and real time embedded systems networking, with emphasis on in-vehicle networking. Controller Area Networks and FlexRay are covered. Project-oriented course utilizing various hardware/software. (Y)",In-Vehicle Networking and Embedded Systems
Electrical/Electronic Engineering Technology Courses (EET) , 3 (LCT: 3) ,2000,"Prereq: MAT 1800. Kirchhoff's laws, D.C. and A.C. circuit analysis, impedance, phasors, power and power factor correction, mutual coupling. Power transformers, D.C. and A.C. generators and motors, motor controls. (Y)",Electrical Principles
Electrical/Electronic Engineering Technology Courses (EET) , 3 (LCT: 3) ,2100,"Applied Boolean algebra and number systems. Logic families, K-mapping; combinational logic, multiplexers and demultiplexers, readouts and displays, flip flops. (Y)",Principles of Digital Design
Electrical/Electronic Engineering Technology Courses (EET) , 3 (LCT: 2; LAB: 2) ,2720,"Coreq: CSC 1050. Use of microprocessors as interface devices, including software, interfaces, memory, registers, and microcomputer system architecture, computer programming design projects. Material Fee as indicated in the Schedule of Classes (Y)",Microprocessor Fundamentals
Electrical/Electronic Engineering Technology Courses (EET) , 3 (LCT: 2; LAB: 2) ,3100,"Prereq: EET 2100. System level design of digital logic circuits using hardwired and programmable logic devices. ROMs, PROMs, and PLAs. Synchronous and asynchronous circuit design and analysis. (F,W)",Advanced Digital Design
Electrical/Electronic Engineering Technology Courses (EET) , 4 (LCT: 3; LAB: 2) ,3150,"Prereq: EET 2000, PHY 2140; coreq: E T 3450. Analysis of circuits with dependent sources, RL, RC, and RLC circuit transient and sinusoidal response, network functions, frequency response, and power analysis. (F,W)",Network Analysis
Electrical/Electronic Engineering Technology Courses (EET) , 4 (LCT: 3; LAB: 2) ,3180,"Prereq: CHM 1020, EET 2000. Operational amplifiers, circuit and applications; summing and subtracting amplifiers; integrating and differentiating amplifiers; comparators. Design of active filters, oscillators and waveform generating circuits, and audio integrated circuits. Material Fee as indicated in the Schedule of Classes (F,W)",Analog Electronics
Electrical/Electronic Engineering Technology Courses (EET) , 3 (LCT: 3) ,3300,"Coreq: EET 3150. Continuous-time and discrete-time signals, frequency response and impulse response; transfer function of linear systems, data acquisition and sampling, continuous and discrete Fourier transform; spectrum analysis and filtering; digital filter design. (F,W)",Applied Signal Processing
