Category,Credits,Id,Description,Title
Computer Information Technology,3 Credits,CIT-133,"This introductory course covers the use and application of integrated PC applications software based on the most current version of Microsoft Office. The course initially covers the MS Windows skills necessary to complete the course. Using the hands-on college computer laboratory, the course covers the following applications in detail: Word Processing, Spreadsheet, Database, Presentation Graphics, and Desktop Information Management. The course emphasizes Internet applications relating to MS Office. It also covers integration among the MS Office Applications. Microsoft Corporation has approved this course material as courseware for the Microsoft Business Certification (MBC)Program and students may choose to take the MBC Certification Examination(s) upon completion of this course. For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",Introduction to Microsoft Office
Computer Information Technology,3 Credits,CIT-135,"This course introduces the central components of user interface design for mobile devices (phones, tablets, and other). Students will learn how to prototype user interface designs using a series of scaffolded, skill based lessons culminating in a mobile application interface design for an application. Prerequisites: Writing Skills I (ENG090)and Reading Skills I (RDG090) or placement.
",Design for Mobile Devices
Computer Information Technology,4 Credits,CIT-137,"This course provides practical foundation level training that enables immediate and effective participation in big data and other analytics projects. It includes an introduction to big data and the Data Analytics Lifecycle to address business challenges that leverage big data. The course provides grounding in basic and advanced analytic methods and an introduction to big data analytics technology and tools, including MapReduce and Hadoop. Labs offer opportunities for students to understand how these methods and tools may be applied to real world business challenges by a practicing data scientist. The course takes an ""Open"", or technology-neutral approach, and includes a final lab which addresses a big data analytics challenge by applying the concepts taught in the course in the context of the Data Analytics Lifecycle. Prerequisite: Information Technology Problem Solving (CIT113) or equivalent (CIT110, CIT120, CIT182 or department chair approval).
",Intro to Big Data with R & R-Studio Studio
Computer Information Technology,3 Credits,CIT-141,"This is an introductory course covering the major aspects of administering Picture Archiving & Communication Systems, PACS. This course provides students with an overview and introduction to the core aspects PACS Systems Administration and Technology including but not limited to: PACS components, functions and standards, PACS network and infrastructure, PACS image acquisition, archiving, query, storage and retrieval, and PACS Management Software modules. This course focuses on an understanding and appreciation of the duties of PACS administration professional and how PACS relates to and interacts with the Hospital Information (HIS) and Radiology Information (RIS) Systems. Upon completion of this course students will have the knowledge, skills and competencies necessary to administer PACS Systems at a basic level. Students taking the course are expected to have a solid knowledge of computer terminology, internet navigation and e-mail, operating system and file management skills. Prerequisite: Information Technology Fundamentals (CIT112), equivalent course, equivalent experience or permission of the CIT department chairperson. Pre/corequisite: Introduction to Diagnostic Imaging & PACS (MIG161).
",PACS Administration I
Computer Information Technology,3 Credits,CIT-162,"This course introduces students to fundamental networking concepts and technologies.  The material in this course encompasses a broad range of technologies that facilitate how people work, live, play, and learn by communicating with voice, video, and other data. First, you will examine human versus network communication and see the parallels between them. Next, you will be introduced to the two major models used to plan and implement networks: OSI and TCP/IP. You will gain an understanding of the ""layered"" approach to networks and examine the OSI and TCP/IP layers in detail to understand their functions and services. You will become familiar with the various network devices, network addressing schemes and, finally, the types of media used to carry data across the network.  In this course, you will gain experience using networking utilities and tools, such as Packet Tracer and Wireshark, to explore networking protocols and concepts. These tools will help you to develop an understanding of how data flows in a network. A special ""model Internet"" is also used to provide a test environment where a range of network services and data can be observed and analyzed. Prerequisite: Computer Applications/Concepts (CIT110) or Information Technology Fundamentals (CIT112) or IT Problem Solving (CIT113) or Intro to Computer Science & Object Oriented Programming (CIT120) or permission of the department chair. For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",Introduction to Networking
Computer Information Technology,3 Credits,CIT-167,"The primary focus of this course is on routing and routing protocols. The goal is to develop an understanding of how a router learns about remote networks and determines the best path to those networks. This course includes both static routing and dynamic routing protocols. By examining multiple routing protocols, you will gain a better understanding of each of the individual routing protocols and a better perspective of routing in general. Learning the configuration of routing protocols is fairly simple. Developing an understanding of the routing concepts themselves is more difficult, yet is critical for implementing, verifying, and troubleshooting routing operations. Each static routing and dynamic routing protocol chapter uses a single topology throughout that chapter. You will be using that topology to configure, verify, and troubleshoot the routing operations discussed in the chapter. The labs and Packet Tracer activities used in this course are designed to help you develop an understanding of how to configure routing operations while reinforcing the concepts learned in each chapter. Prerequisite: Introduction to Networking (CIT162). For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",Routers and Routing Basics
Computer Information Technology,3 Credits,CIT-182,"This course provides an excellent, interactive exposure to personal computers, hardware, and operating systems. Students completing this course will be able to describe the internal components of a personal computer, assemble a system, install an operating system, and troubleshoot using system tools and diagnostic software. They will also be able to connect computers to the Internet, share resources in a networked environment and develop greater skills and confidence in working with desktop and laptop computers. Students participate in ""hands-on"" activities and lab-based learning to become familiar with various hardware and software components and discover best practices in maintenance and safety. Topics covered include: laptops and portable devices, wireless connectivity, security, safety and environmental issues. Standalone virtual learning tools supplement classroom instruction and provide opportunities for interactive ""hands-on"" learning. For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",PC Hardware & Software
Computer Information Technology,3 Credits,CIT-183,"This course will provide students with the knowledge and skills to successfully understand the Healthcare IT industry and to adequately prepare for Healthcare IT Hardware/Software Support positions. Topics include privacy, wireless, mobility and security concepts necessary to provide hardware and software support in healthcare environments, including physician offices, clinics, hospitals, and third-party contractors. Students will enhance their CompTIA A+ certification skills and acquire the knowledge and skills needed to implement, deploy, troubleshoot and support healthcare IT systems in clinical settings. Students will also understand healthcare terminology, practical workflow and Healthcare IT operational and regulatory concepts while adhering to security best practices. Hands-on activities, labs, and web-based activities will provide a practical understanding of the material. Prerequisite: Applications/Concepts (CIT110) or CIT113 or CIT120 or permission of Department Chair. Pre/co-requisite: PC Hardware and Software (CIT182) or permission of department chair.
",Healthcare IT Concepts I
Computer Information Technology,3 Credits,CIT-211,"This first course in computer information systems development introduces students to the tools and techniques available to the systems analyst and designer. The course covers phases of the systems development cycle with emphasis on analysis and design. A major component of the course includes an understanding of structured analysis and design techniques and the transition from structured analysis to Object Oriented Analysis. The course covers Language (UML) and Entity Relationship Diagrams (ERD). The department strongly suggests that students complete or take concurrently College Writing I (ENG111). Prerequisites: Applications/Concepts (CIT110) or IT Problem Solving (CIT113) or Introduction to Computer Science & Object Oriented Programming (CIT120)and at least two other CIT courses. For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",System Analysis and Design
Computer Information Technology,3 Credits,CIT-216,"This course covers an introduction to computer programming using Visual Basic. The course provides students with ""hands-on"" exposure to object-oriented programming techniques and emphasizes programming logic, using the event-driven components of Visual Basic. Using laboratory case assignments, students plan, design, and create their own Windows applications. They learn how to create a user interface, set control properties, design the logic structures of the project and write the associated Visual Basic code.  Topics covered include variables and mathematical operations, decision and looping structures, procedures and functions and single level arrays. Prerequisite: Applications/Concepts (CIT110), IT Problem Solving (CIT113) or Introduction to Computer Science & OOP (CIT120). For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",Visual Basic
Computer Information Technology,3 Credits,CIT-218,"Expanding on the principles of object oriented and visual programming contained in Visual Basic (CIT216), this intermediate-level course provides students with additional in-depth use of the Visual Basic language. Students gain experience working with VB arrays and data interfaces, combination controls and functions, menu design and database interfaces. Multiple Classes and Inheritance will be covered as part of the continuing exposure to object oriented programming. The course emphasizes the incorporation of databases within a Visual Basic Project. Prerequisite: Visual Basic (CIT216) or permission of the instructor and/or department chairperson. For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",Intermediate Visual Basic
Computer Information Technology,3 Credits,CIT-219,"Emphasis in this course in Information Security and Assurance will be placed on understanding the key issues associated with protecting information, the technologies behind securing information and the subsequent detection and response to security incidents. Topics will include inspection of information assets, detection of and reaction to threats to information assets, and examination of pre- and post-incident procedures, technical responses and an overview of the Information Security Planning functions. There will be a ""hands-on"" lab component required for this course. Students taking this course will be required to sign The White Hat Oath, a Code of Ethics form the International Information Systems Security Certification Consortium, Inc.(www.isc2.org). Prerequisite: Windows Operating Systems (CIT268). For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",Information Security & Assurance
Computer Information Technology,1 Credits,CIT-220,"Students in this course will be assigned a special Forensics research topic from either the technical or legal side of digital and computer forensics or cybercrime or an internship, when possible, or a combination of a special research topic and a short term job shadowing assignment. Prerequisite: Advanced Computer Forensics (CIT221). For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",Directed Study in Digital and Computer Forensics
Computer Information Technology,3 Credits,CIT-221,"This course provides advanced work in computer and digital forensic analysis. Emphasis in this course will be placed on file system forensic recovery, analysis and reporting, intrusion detection and analysis, and advanced use of computer forensics tools. Topics covered in Introduction to Computer Forensics (CIT121) will be expanded upon especially in the areas of file system analysis, drive imaging and backup, email and mobile devices forensics and the impact these analyses have upon investigations. Prerequisite: Introduction to Computer Forensics (CIT121).
",Advanced Computer Forensics
Computer Information Technology,3 Credits,CIT-223,"This course is designed to cover emerging and Forensics changing issues in Computer and digital Forensics. Issues covered in this course could include but will not be limited to testifying as an expert technical witness, mobile device forensics, and new legal issues pertaining to digital evidence. Topics covered will be adjusted as the curriculum needs of the field change. Pre/co-requisite: Advanced Computer Forensics (CIT221). For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",Special Topics in Digital and Computer Forensics
Computer Information Technology,3 Credits,CIT-225,"This is an advanced course designed for any student interested in learning advanced computer programming concepts in the context of the Python programming language. In this course students will explore classes, object oriented programming, plotting, sampling and statistical thinking, using randomness to solve non-random problems, statistical thinking, graphs, dynamic programming. Students will complete hands-on individual projects, individual assessments, group projects, and exams to assess student success at achieving the course outcomes. Prerequisite: Python Programming (CIT125) or equivalent experience with chair approval. For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu. All prerequisites must be completed with a C or better.
",Advanced Python Programming
Computer Information Technology,3 Credits,CIT-229,"This course introduces the central components of Android programming. Students will learn how to program in Java using the Android Development Tools using a series of scaffolded, skill based lessons culminating in a mobile application which can be exported and placed on a device. Prerequisites: Writing Skills I (ENG090) and Reading Skills I (RDG090), or Mobile App Development (CIT129).
",Programming with Android I
Computer Information Technology,3 Credits,CIT-230,"This course provides students with an overview of the design, implementation, and management of a computer help desk or customer support center. Course topics include customer service skills, troubleshooting tools and methods, problem-solving strategies for common support problems, the incident management process, and user needs analysis and assessment. The course also covers industry certifications, professional associations, and standards of ethical conduct for help desk personnel. Prerequisites: Applications/Concepts (CIT110) or Chair approval. For additional information and/or a course syllabus contact CITDept@bhcc.mass.edu.
",Help Desk Techniques
Computer Information Technology,3 Credits,CIT-233,"This advanced course covers the use and application of integrated PC applications software based on the most current version of Microsoft Office. It covers the following applications in detail: Advanced Word Processing, Spreadsheet, Database, Presentation Graphics and Desktop Information Management applications. The course emphasizes Internet applications including on-line collaboration using MS Office. It also stresses integration of the MS Office applications. Microsoft Corporation has approved this course material as courseware for the Microsoft Business Certification (MBC) Program and students may choose to take the MBC Certification Examination(s) upon completion of this course. Prerequisite: Applications/Concepts (CIT110) or IT Problem Solving (CIT113) or Introduction to MS Office (CIT133)or equivalent experience or permission of the department chairperson. For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",Advanced Microsoft Office
Computer Information Technology,3 Credits,CIT-234,"This comprehensive course covers the use and application of Decision Support using spreadsheet software based on the most current version of Microsoft Excel. The applications include basic spreadsheet operations, charting, web queries, multiple sheet workbooks, macros, advanced functions, and data base features. The course emphasizes applications involving financial decision-making, financial planning and ""what-if"" analysis as they relate to various business and organizational models. Internet applications of MS Excel and integration of the other MS Office programs are also covered. Microsoft Corporation has approved this course material as courseware for the Microsoft Business Certification (MBC) Program and students may choose to take the MBC EXCEL Certification Examination upon completion of this course. Prerequisite: Applications/Concepts (CIT110) or Introduction to Computer Science & OOP(CIT120) or equivalent experience or permission of the department chairperson. For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",Decision Support Using MS Excel
Computer Information Technology,3 Credits,CIT-236,"This course introduces students to the fundamentals and functions of Structured Query Language (SQL), including relational database, table creation, updating, and manipulation concepts. Using a live data base, students learn SQL basics and then move on to the more sophisticated and challenging aspects of SQL. Students get in-depth knowledge of the language through extensive use of Internet based, industry standard SQL programming and certification testing engines. Upon completion of this course, students have the skills and competencies required to program in SQL and the background necessary to continue to intermediate and advanced courses in database procedural programming and database administration. Prerequisite: Computer Applications/Concepts (CIT110) or IT Problem Solving (CIT113) or Introduction to Computer Science and Object Orient Programming (CIT120), or permission of the department chairperson. For additional information and/or a course syllabus contactCITDepartment@bhcc.mass.edu.
",SQL Programming
Computer Information Technology,4 Credits,CIT-237,"In this course, students who already have been exposed to programming and Object Oriented thinking, develop the ability to correctly analyze a variety of problems and generate appropriate algorithmic solutions using the C++ Programming Language. The course emphasizes the principles of top-down structured design and Object Oriented thinking. Topics include but are not limited to branching and looping mechanisms; arrays, functions and function overloading, arguments by reference and by value as well as optional arguments; recursion; pointers, creating libraries and namespaces, structures and classes, constructors and other methods, overloading operators; file I/O; inheritance and polymorphism. Strong analytical skills are recommended for students enrolling in this course. Prerequisite: Writing Skills II (ENG095), College Algebra-STEM (MAT194) and Introduction to Computer Science & Object Oriented Programming (CIT120) with grade C or better or equivalent experience with permission of the department chairperson. For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu. All prerequisites must be completed with a C or better.
",C++ Programming
Computer Information Technology,4 Credits,CIT-239,"In this course, students who already have been exposed to programming and Object Oriented thinking, develop the ability to correctly analyze a variety of problems and generate appropriate algorithmic solutions using the Java Programming Language. The course emphasizes the principles of top-down structured design and Object Oriented thinking. Topics include but are not limited to branching and looping mechanisms; arrays, functions and function overloading, arguments by reference and by value as well as optional arguments; recursion; creating packages, structures and classes, constructors and other methods, file I/O; inheritance and polymorphism. Strong analytical skills are recommended for students enrolling in this course, plus familiarity and experience working with the Internet and basic HTML tags. The course covers creating both Java Applications and Java Applets including event handling, animation, and audio. Prerequisite: Writing Skills II (ENG095), College Algebra-STEM (MAT194) and Introduction to Computer Science & Object Oriented Programming (CIT120)with grade C or better or equivalent experience with permission of department chairperson. For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",JAVA Programming
Computer Information Technology,3 Credits,CIT-240,"This is an intermediate course in procedural programming for database management systems. Topics in this course include: anonymous and named blocks, named procedures and functions, cursors, triggers, collections and the creation and manipulation of temporary tables.  Students perform mid-to advanced level manipulation of databases required for logical processing and user interaction with relational databases. Prerequisite: SQL Programming (CIT236) or permission of department chair.  For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",Database Programming
Computer Information Technology,3 Credits,CIT-241,"This course covers the more complex aspects of Picture Archiving & Communication Systems and proceeds to advanced topics including but not limited to: PACS workflow monitoring, clinical PACS system review, archive back-up, PACS system security, disaster recovery, and advanced features of PACS display software. This course continues to focus on the duties of PACS administration professionals and covers in more depth the relation to and interaction with the Hospital Information (HIS) and Radiology Information (RIS) Systems as well as PACS Internet applications, telemedicine and teleradiology. Upon completion of this course students will have the knowledge, skills and competencies necessary to administer PACS systems. Prerequisite: PACS Administration I (CIT141). For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",PACS Administration II
Computer Information Technology,3 Credits,CIT-242,"This course prepares students to understand the fundamentals of data structures with an emphasis on software engineering. Topics include multidimensional arrays, records, dynamic memory allocation, stacks, queues, lists, trees, graphs, and others. The department strongly recommends that students achieve a grade of B- or better in Java Programming (CIT239). Prerequisite: Java Programming (CIT239) and Precalculus (MAT197). For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",Data Structures
Computer Information Technology,3 Credits,CIT-243,"This course is for students who are already experienced Java programmers. It discusses not only the intricacies of Android app development, but publishing in the Market place and monetizing the apps through fee, in-app advertising or in-app billing of selling virtual goods. Topics include but are not limited to: mobile game design principles, tools and terminology, AndEngine framework, Java/Dalvik and Android SDK, rendering images, using sprite sheets, creating animations, sound, creating an effective game interface, resource files, working with maps, notifications, building customer UI elements. APIs (Application Programming Interfaces) and SDK (Software Development Kits) for phones and tablets will be used. Prerequisites: Grade C or better in Java Programming (CIT239) and Precalculus (MAT197). Pre/corequisite: Advanced Java Programming (CIT285).
",Android Development for Java Programmers
Computer Information Technology,3 Credits,CIT-245,"This course is designed to introduce students to the fundamentals of Relational Database Administration, using the most current versions of the Oracle RDBMS engine. Students will learn the basics of database maintenance including installing and configuring the database, controlling the data dictionary, managing the database tables including constraints, indexes and user roles. Students gain extensive real-world experience utilizing the DBA tools associated with Oracle. This course will present the material covered in the Database Fundamentals I Oracle Certification Exam #1Z0-031. Students will also be provided with the personal edition of the Oracle software. Prerequisite: SQL Programming (CIT236), equivalent experience or permission of the department chair. For additional information and/or a course syllabus contact CITDeptment@bhcc.mass.edu.
",Database Administration
Computer Information Technology,3 Credits,CIT-250,"This is a course in modern office technology which introduces students to all major areas of personal and organizational collaboration, communication and integration of MS OFFICE applications. Building on students' basic knowledge of the most current version of the core MS OFFICE applications, the course proceeds to cover in detail, the integration among OFFICE applications including Object Linking & Embedding (OLE),On-Line Meeting, document sharing, and the other collaboration features of MS OFFICE.  Using WORD as the ""core"" application, students gain practical experience in moving and linking data among all applications: WORD, EXCEL, ACCESS, POWERPOINT and OUTLOOK. Advantages and limitations of Voice over IP (VoIP) and video conferencing, along with the importance of security and other considerations involved in implementing these technologies are also covered. Students also gain experience in web enabling and publishing as well as knowledge of the principles, best practices, procedures and techniques used in implementing all of these applications in offices large and small. Microsoft Corporation has approved this course material as courseware for the Microsoft Business Certification (MBC) Program and students may choose to take the MBC Certification Examination(s) upon completion of this course. Prerequisite: Computer Applications/Concepts (CIT110) or IT Problem Solving (CIT113) or equivalent course or experience or permission of department chairperson. For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
","Collaboration, Communication, and Integrating"
Computer Information Technology,3 Credits,CIT-262,"This course introduces students to the fundamentals of planning, installing, maintaining and troubleshooting a network supported by unbound media. It is assumed that students have no prior knowledge of wireless networks and devices. Hence, this course permits students to learn how to apply and support wireless technology in personal, LAN, MAN, CAN and WAN networks. The course is divided into two sections, one that teaches the wireless skills required to take and pass your Certified Wireless Network Administration (CWNA) exam and the other educates students on how many different wireless devices work. Prerequisite: Introduction to Networking (CIT162).
",Wireless Technology
Computer Information Technology,3 Credits,CIT-264,"The goal of this course is to provide you with a fundamental understanding of network security principles and implementation. You will learn about the technologies used and principles involved in creating a secure computer networking environment. You will learn about the authentication, the types of attacks and malicious codes that may be used against your network, the threats and countermeasures for e-mail, Web applications, remote access, and file and print services. A variety of security topologies are discussed as well as technologies and concepts used for providing secure communications channels, secure internetworking devices, and network medium. Further, you will learn about intrusion detection systems, firewalls, and physical networking security concepts. In addition, security policies, disaster recovery, and computer forensics are covered. Aside from learning the technologies involved in security, you will get to understand the daily tasks involved with managing and troubleshooting those technologies. You will have a variety of hands-on and case project assignments that reinforce the concepts you read in each chapter. Prerequisite: Introduction to Networking (CIT162).
",Networking Security
Computer Information Technology,3 Credits,CIT-267,"The goal of this course is to develop an understanding of how switches are interconnected and configured to provide network access to LAN users. This course also teaches how to integrate wireless devices into a LAN. The primary focus of this course is on LAN switching and wireless LANs. The goal is to develop an understanding of how a switch communicates with other switches and routers in a small- or medium-sized business network to implement VLAN segmentation.  This course focuses on Layer 2 switching protocols and concepts used to improve redundancy, propagate VLAN information, and secure the portion of the network where most users access network services. This course will go to great lengths to explain the underlying processes of the common Layer 2 switching technologies. The better the underlying concepts are understood, the easier it is to implement, verify, and troubleshoot the switching technologies. Each switching concept will be introduced within the context of a single topology for each chapter. The individual chapter topologies will be used to explain protocol operations as well as providing a setting for the implementation of the various switching technologies. The labs and Packet Tracer activities used in this course are designed to help you develop an understanding of how to configure switching operations while reinforcing the concepts learned in each chapter. Prerequisite: Routers and Routing Basics (CIT167).For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",Switching Basics & Intermediate Routing
Computer Information Technology,3 Credits,CIT-268,"This course provides students with in-depth, hands-on experience with the most commonly used versions of the Windows operating systems. Students gain experience using system file managers, utilities, set-up procedures, and other major components of the operating systems. In addition, the course emphasizes gaining an understanding of device drivers, link libraries, memory management, multi-tasking requirements, and multi-media considerations. Upon completion of the course, students have a high degree of competence in the application and use of these Windows operating systems such as Windows, DOS, and Linux. Prerequisites: Computer Applications/Concepts (CIT110), IT Problem Solving (CIT113) or Intro to Computer Science/Object Oriented Programming (CIT120) or permission of the department chairperson.  For additional information and/or a course syllabus contact CITDept@bhcc.mass.edu.
",Windows Operating Systems
Computer Information Technology,4 Credits,CIT-270,"This course introduces students to the fundamentals of creating and maintaining a network supported by LINUX clients and servers. It is assumed that students already have a grasp of the basic LINUX commands hence the focus will be on system administration which will include but not be limited to installation, distributed computing, system administrator tools and tasks, file systems, printing, send mail, NIS, NFS, DNS/BIND and setting up a firewall. Prerequisite: Introduction to Networking (CIT162). For additional information and/or a course syllabus contact CITDept@bhcc.mass.edu.
",Linux Administration/Lab
Computer Information Technology,1 Credits,CIT-271,"This course teaches students how to create batch files to automate a sequence of commands, to write and use batch files for complex tasks, to use batch file subcommands, to halt the execution of a batch file and to write batch files using replaceable parameters and environment variables. Prerequisite: Linux Administration/Lab (CIT270). Pre/corequisite: Windows Operating Systems (CIT268). For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",Batch File Programming
Computer Information Technology,4 Credits,CIT-273,"This course introduces the information technology security specialist to the various methodologies for attacking a network. The student will be introduced to the concepts, principles and techniques, supplemented by ""hands-on"" exercises, for attacking and disabling a network. These methodologies are presented within the context of properly securing the network. The course will emphasize network attack methodologies with emphasis on student use of network attack techniques and tools and appropriate defenses and counter measures. Students will receive course content information through a variety of methods: lecture and demonstration of hacking tools will be used in addition to a virtual environment. Students will receive a ""hands-on"" practical approach in penetration testing measures and ethical hacking. There is an ethics requirement for this course and students will be required to sign the White Hat Oath. Students are expected to have access to a computer with internet access outside of class as there is a major web component to the course. Prerequisite: Windows Operating Systems (CIT268)or Linux Administration/Lab (CIT270) or permission of the department chairperson.
",Ethical Hacking
Computer Information Technology,3 Credits,CIT-274,"The primary focus of this course is on accessing wide area networks (WAN). The goal is to develop an understanding of various WAN technologies to connect small- to medium-sized business networks. The course introduces WAN converged applications and quality of service (QoS). It focuses on WAN technologies including PPP, Frame Relay, and broadband links. WAN security concepts are discussed in detail, including types of threats, how to analyze network vulnerabilities, general methods for mitigating common security threats and types of security appliances and applications. The course then explains the principles of traffic control and access control lists (ACLs) and describes how to implement IP addressing services for an Enterprise network, including how to configure NAT and DHCP. IPv6 addressing concepts are also discussed. During the course, you will learn how to use Cisco Router and Security Device Manager (SDM) to secure a router and implement IP addressing services. Finally, students learn how to detect, troubleshoot and correct common Enterprise network implementation issues. The labs and Packet Tracer activities used in this course are designed to help you develop an understanding of how to configure routing operations while reinforcing the concepts learned in each chapter. Prerequisite: Switching Basics & Intermediate Routing (CIT267). For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",WAN Technologies
Computer Information Technology,3 Credits,CIT-275,"This course enables the security specialist to employ the various methodologies, tools, and techniques acquired in earlier course curriculum in protecting, hardening and attacking a network in a Capstone course. The student will be introduced to projects/problems/or scenarios which will require hands on engagement to address.  The course will emphasize problem solving, critical thinking, and use of multiple skills, techniques, and tools because of the complex nature of the projects/problems/scenarios.  Students are expected to have access to computer with internet access outside of class as there is a major web component to the course. Pre/corequisite: Ethical Hacking (CIT273) or permission of the Department Chair.
",Information Security Seminar
Computer Information Technology,3 Credits,CIT-277,"The Cisco Health Information Networking course, offered through the BHCC Cisco Networking Academy, is a technology-focused curriculum primarily designed for students who are looking for career-oriented, entry-level healthcare focused skills that can be applied toward entry-level specialist careers in healthcare networking. Health Information Networking is a blended curriculum with both online and classroom learning. The program aims to develop an in-depth understanding of principles and practicalities needed for information technology professionals wishing to specialize in healthcare network implementations. Topics include: basic information on healthcare settings, Principles of security and privacy in healthcare, fundamentals of information technology in healthcare, fundamentals of electronic health records systems, basic information on medical practice workflows, how to adjust workflows for electronic medical record implementations, and designing, securing and troubleshooting a network to support a medical group. Prerequisite: Routers and Routing Basics (CIT167). For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",Health Information Networking
Computer Information Technology,3 Credits,CIT-279,"This course equips students with the knowledge and skills needed to prepare for entry-level security specialist careers and prepare for the CCNA Security certification. This course is a hands-on, career-oriented e-learning solution that emphasizes practical experience. CCNA Security aims to develop an in-depth understanding of network security principles as well as the tools and configurations available. The following tools are covered: Protocol sniffers/analyzers; TCP/IP and common desktop utilities; Cisco IOS Software; Cisco VPN client; Packet Tracer (PT); and Web-based resources. Prerequisite: Routers and Routing Basics (CIT167). For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
", Cisco CCNA Security
Computer Information Technology,4 Credits,CIT-282,"This course provides students with the necessary knowledge and hands-on skills required to manage the most current and industry-accepted version of Microsoft Windows. The course tailors information to requirements necessary to complete the Microsoft Certified Professional (MCP) exam required by industry. Topics include, but are not limited to, installation, managing users and groups, managing domains via an overview of the Active Directory Services feature, print services, disk storage, remote access, managing and monitoring the network, the Registry and troubleshooting techniques. Course labs challenge students to piece together new and old networking concepts that reinforce each topic. Prerequisite: Introduction to Networking (CIT162). Pre/corequisite: Windows Operating Systems (CIT268). For additional information and/or a course syllabus contact CITDdept@bhcc.mass.edu.
",MS Windows Administration/Lab Network
Computer Information Technology,3 Credits,CIT-284,"This course covers intermediate-level programming. Students learn advanced topics of C++, dynamic memory, allocation, pointers, etc., and OOP, function and operator overloading, class design and object abstraction, ADT design, templates, inheritance, and polymorphism. Students learn to analyze a variety of problems and generate appropriate object oriented solutions. The department recommends that students taking this course have no less than a grade of B in the prerequisite course. Prerequisite: C++ Programming (CIT237) and College Algebra STEM (MAT194) or permission of the department chairperson. For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",Advanced C++/OOP
Computer Information Technology,3 Credits,CIT-285,"This course thoroughly examines many of the sophisticated features of the Java programming language, including interfaces, advanced graphics, some data structures, file I/O techniques, multithreading, advanced JDBC Servlets, and Java Server Pages. Students demonstrate their mastery of the material through a series of graded projects and examinations that challenge at an extremely high level. The course not only instructs in the preparation of applications and applets that focus on business-related topics, but also teaches JAVA in an internet-based, integrative environment that utilizes cross-platform tools. Prerequisites: Java Programming (CIT239) and Precalculus (MAT197). For additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.
",Advanced Java Programming
Computer Information Technology,3 Credits,CIT-287,"This course is for students who already have deep knowledge of an object Oriented Language (Advanced java or Advance C++). This course will cover in depth three of the most commonly requested OOPL in the job market, C#, Visual Basic.NET and Python (languages covered may change depending on the current job market needs). The course will focus on the idiosyncrasies of the different new languages. Knowledge of programming structures and ability to implement lengthy and complex programming solutions, use of the debuggers and ease to adapt in deferent IDEs is assumed. Long capstone-like projects will be required for each language examined and students will be responsible to analyze and solve the problems by applying the good programming practices and styles already learned in prior semesters. Prerequisites: Grade of C or better in Advanced Java programming (CIT285) or Advanced C++ (CIT284), and Precalculus (MAT197).
",Survey of New Popular OOPL for for Programmers
Computer Information Technology,3 Credits,CIT-288,"Students will apply concepts from Healthcare IT objectives learned in the Healthcare IT Concepts I course for effective real-world application. Students will achieve the national Healthcare Technology Specialist competencies and the national Healthcare Information Management competencies. The course will prepare students to demonstrate proficiency in Healthcare IT workforce roles integral to the implementation and management of electronic health information systems. Students will demonstrate competencies in health IT professions to assess workflows, select hardware and software, work with vendors, install and test systems, diagnose IT problems, and train other staff on healthcare systems. Virtual labs and web-based stimulation will provide a practical understanding of the material. Pre/co-requisite: Healthcare IT Concepts I (CIT183)or permission of the department chair.
",Healthcare IT Concepts II
Computer Information Technology,3 Credits,CIT-299C,"This course enhances the academic experience for students. All internships take place at pre-approved sites. The course allows students enrolled in computer technology courses to apply what they have learned in the ""real world"" environment. Students must attend a weekly on-campus seminar. Students must comply with the Internship requirements, as stated in the ""Internship Handbook"", before registering for the course. In all cases, students need permission of the department chairperson to register for this course.
",Computer Technology Internship
