Category,Credits,Id,Description,Title
COM,    1,3101,"This course provides intensive writing and grammar practice for improving written English skills.

    1.000 Credit hours

    3.000   Other hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Up to 24% course online, 25%-49% course online, 50%-74% course online, 75%-99% course online, 100% course online, Lecture 


Academic Division

Humanities, Soc Sci, Comm Department


Course Attributes: Arts - Junior",Writing Workshop
COM,    3,3113,"This course will explore the theoretical and practical aspects of creative entrepreneurship through the creation of a written business plan; analysis of case studies; and research into key concepts such as intellectual property and the knowledge economy; innovation and risk;  collaboration, clusters and networks.  Oral presentations (including the elevator pitch and the business plan presentation) will be introduced.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Humanities, Soc Sci, Comm Department


Course Attributes: Arts - Junior",Creative Entrepreneurship
COM,    3,3223,"This course investigates current concepts and methods in the digital humanities. Students engage with the physical, social and rhetorical dimensions of digital writing.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Humanities, Soc Sci, Comm Department


Course Attributes: Arts - Junior",Digital Humanities
COM,    3,3333,"This course introduces students to the practices and principles used in developing content and visual designs for websites. Students will learn how to analyze the website design process and examine technical and usability factors affecting Web presentation.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Humanities, Soc Sci, Comm Department


Course Attributes: Arts - Junior",Intro to Web Design
COM,    4,3334,"This course introduces students to the practices and principles used in developing content and visual designs for websites. Students will learn how to analyze the website design process and examine technical and usability factors affecting Web presentation.

    4.000 Credit hours

    4.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Humanities, Soc Sci, Comm Department


Course Attributes: Arts - Junior",Intro to Website Design
COM,    3,3453,"Examination of principles and methods of
gathering information for technical and scientific
research projects from print-based, computerized,
and electronic resources (including the Internet),
and from interviews.  Bibliographic methods and
accepted forms of documentation also introduced.
Lecture 3 hours.  3 hours credit


    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Humanities, Soc Sci, Comm Department


Course Attributes: Arts - Junior",Research Principles and Method
COM,    3,3473,"Emphasis on layout and design of technical documents,
documents for publication, presentation support materials,
and electronic media.  Lecture 3 hours.
3 hours credit


    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Humanities, Soc Sci, Comm Department


Course Attributes: Arts - Junior",Document Design
COM,    3,3493,"Research report writing in technical fields.  Students
work independently and in small teams to learn how
to write reports in standard report formats, analyze and
use supporting data, and present research results for
specialized audiences.  Emphasis is on developing
individual and team report writing and oral presentation
skills.  Lecture 3 hours.  3 hours credit


    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Humanities, Soc Sci, Comm Department


Course Attributes: Arts - Junior",Technical Report Writing/Pres
COM,    3,3543,"Application of technical editing skills, including
substantive editing, copy editing, and proofreading.
Editing text, visuals, and format for specialized
audiences.  Marking documents for publication.
Lecture 3 hours.  3 hours credit


    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Humanities, Soc Sci, Comm Department


Course Attributes: Arts - Junior",Technical Editing
COM,    3,3553,"Overview of interpersonal communication and
focus on relations in the professional world.
Listening skills, nonverbal communication,
language analysis, conflict management,
and intercultural communication.
Lecture 3 hours.  3 hours credit


    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Humanities, Soc Sci, Comm Department


Course Attributes: Arts - Junior",Interpersonal and Nonverb Comm
COM,    3,3563,"The course will concentrate on leadership skills in small group discussions. Group theory, power structure, teamwork, leadership styles, critical thinking, decision-making, and problem-solving skills are highlighted aspects.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Humanities, Soc Sci, Comm Department


Course Attributes: Arts - Junior",Coll Com for Leaders
COM,    3,4153,"The basic principles of writing proposals that
seek organizational support and funding.
Methods for identifying funding sources and
analyzing the needs of the target audience.
Students will prepare and critique their own and others'
proposals.  Lecture 3 hours.  3 hours credit


    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Humanities, Soc Sci, Comm Department


Course Attributes: Arts - Senior",Writing Proposals
COM,    3,4963,"Intensive study of a technical communication topic as
determined by the instructor. Assigned readings, written
assignments, and group work culminating in a major project
produced under the instructor's guidance.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Humanities, Soc Sci, Comm Department


Course Attributes: Arts - Senior",Seminar in Communications
COM,    3,4993,"Study of a special topic under the direction of
a member of the department.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Directed Study 


Academic Division

Humanities, Soc Sci, Comm Department


Course Attributes: Arts - Senior",Dir Study in Tech Comm
COM,    3,5963,"May need permission of instructor.  This course provides
opportunities for examining and practicing information
design.  Students study basic design principles and the
essential procedures underlying the creation of print
documents and presentations.  Also offered is a brief survey
of the results of empirical research on the effects of text
media on comprehension, recall, and performance.  Lecture 3
hours.


    3.000 Credit hours

    2.000   Lecture hours

    2.000   Lab hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Humanities, Soc Sci, Comm Department


Course Attributes: Arts - Graduate",Web Site Design
COM,    3,6543,"May need permission of instructor.
This course focuses on the fundamentals of editing,
enabling students to apply a variety of editing skills to
the specific rhetorical situations of technical
communication.  Students experience the challenges of
editing inherently complex technical material for a variety
of audiences.
Lecture 3 hours.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Humanities, Soc Sci, Comm Department


Course Attributes: Arts - Graduate",Technical and Prof Editing
CRW,    3,2513,"The application of creative writing techniques through various literary genres: poetry, fiction, drama, screenwriting, non-fiction, and critical evaluation.  The following courses can be taken concurrently with this course: LLT 1213, LLT 1223.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Humanities, Soc Sci, Comm Department


Course Attributes: Arts - Sophomore",Creative Writing
CRW,    3,3113,"Focus on a genre determined by the instructor.  Additional coursework includes the composition and revision of original work and may include a final portfolio or similar project.  This course may be repeated when different topics are covered.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Humanities, Soc Sci, Comm Department


Course Attributes: Arts - Junior",Spec. Topics in CW
CRW,    3,4113,"Intensive composition of either fiction, creative non-fiction, poetry, drama, or screenwriting (genre to be selected by the instructor).  Coursework includes in-depth reading of contemporary works and extensive writing, participation in workshops, and revision of original work which will be collected in a final portfolio.  Projects or critical papers on contemporary works or aspects of craft may be assigned.  This course may be repeated when a different genre is covered.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Humanities, Soc Sci, Comm Department


Course Attributes: Arts - Senior",Advanced Creative Writing
EAE,    1,1081,"The course serves as an introduction to profession of architectural engineering with an emphasis on the relationship of architectural engineers to the building design and engineering process and industry.  It explores four possible areas of emphasis including structural, electrical, mechanical, and construction.  Selected guest lecturers from the industry advisory board are invited to share their experience.  Field visits to project sites and to local firms may be included.

    1.000 Credit hours

    1.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Engineering Department


Course Attributes: Engr - Freshman",Intro to Arch Eng
EAE,    3,1093,"The course introduces the historical development, philosophical progression, and theoretical frameworks for different concepts and practical approaches in the architectural design and engineering of the built environment.  Organizational and leadership styles, professional developments, and technological advances in energy efficiency and sustainability are discussed within the architectural engineering framework of four major disciplines: structural, electrical, mechanical, and construction.  This course is reading and writing intensive.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Engineering Department


Course Attributes: Engr - Freshman",Arch Eng History
EAE,    4,3014,"Evolution and development of site and structure will emphasize methods for integration and coordination of the architectural design process and proposition through modalities of site ecology; specifically material, human and landscape ecology.  These three modalities will be explored as a foundation for future optimization of other building systems in the building architectural design process for high performance, constructability, energy efficiency and sustainability.

    4.000 Credit hours

    0.000   Lecture hours

    4.000   Other hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Studio Course 


Academic Division

Engineering Department


Course Attributes: Engr - Junior","Architectural Engineering Integrated Design Studio 1: Site, Structure"
EAE,    3,3113,"Fundamentals of human vision, day-light, and building illumination will provide a holistic approach to lighting design by introducing light sources, placement, day-lighting, lighting systems design and sustainable technologies.  Study of electrical supply, distribution, lighting controls, will include systems integration and energy efficient opportunities.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Engineering Department


Course Attributes: Engr - Junior",Electrical Systems 1: Lighting
EAE,    3,3613,"Fundamentals of human thermal comfort, principles of heat transfer and building thermal loads, zoning and calculation will provide a holistic approach to mechanical systems design.  Introductory study will include heating, ventilation and refrigeration equipment, distribution, sizing, plumbing systems design and fire protection technologies. Study and analysis of water-side and air-side systems, and an introduction to mechanical systems controls and building commissioning will lay the foundation for sustainable design, and study of current standards will include systems integration and energy efficiency opportunities.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Engineering Department


Course Attributes: Engr - Junior","Mechanical Systems 1:HVAC Design, Plumbing & Fire Protection"
EAE,    1,3991,"Material of a specialized nature not covered in other courses that is of interest to both faculty and students.

    1.000 Credit hours

    1.000   Other hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Engineering Department


Course Attributes: Engr - Junior",Special Topics in Architectural Engineering
EAE,    2,3992,"Material of a specialized nature not covered in other courses that is of interest to both faculty and students.

    2.000 Credit hours

    2.000   Other hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Engineering Department


Course Attributes: Engr - Junior",Special Topics in Architectural Engineering
EAE,    3,3993,"Material of a specialized nature not covered in other courses that is of interest to both faculty and students.

    3.000 Credit hours

    3.000   Other hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Engineering Department


Course Attributes: Engr - Junior",Special Topics in Architectural Engineering
EAE,    4,3994,"Material of a specialized nature not covered in other courses that is of interest to both faculty and students.

    4.000 Credit hours

    4.000   Other hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Engineering Department


Course Attributes: Engr - Junior",Special Topics in Architectural Engineering
EAE,    4,4014,"Evolution and development of light and electrical emphasizes methods for integration and coordination of the architectural design process and proposition through modalities of daylight, electrical light, power, utility, specifically distribution and use, alternative energy technologies and building systems ecology. The electrical systems exploration is a foundation for future optimization of other building systems in the building architectural design process for high performance, constructability, energy efficiency and sustainability.

    4.000 Credit hours

    0.000   Lecture hours

    4.000   Other hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Studio Course


Academic Division

Engineering Department


Course Attributes: Engr - Senior",Architectural Engineering Integrated Design Studio 2: Electrical Systems
EAE,    4,4024,"Evolution and development of thermal comfort and building mechanical systems integration into the architectural design process through analysis of mechanical and renewable techniques through study of building morphologies. The mechanical systems exploration is a foundation for future optimization of other building systems within the building design to strive for the structure's high performance, constructability, energy efficiency and sustainability.

    4.000 Credit hours

    4.000   Other hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Studio Course 


Academic Division

Engineering Department


Course Attributes: Engr - Senior",Architectural Engineering Integrated Design Studio 3:Mechanical Systems
EAE,    3,4113,"Study of basic design of building electrical systems including circuit design, power distribution, electrical loads, and service equipment size and selection. Electrical light, and building electrical and power distribution provides a holistic approach to selection, placement and design of building electrical systems, emergency generation, light sources, lighting systems design, switching and sustainable technologies.  The study of electrical power supply, distribution, lighting controls includes systems integration and energy efficiency opportunities.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Engineering Department


Course Attributes: Engr - Senior",Electrical Systems 2: Power
EAE,    3,4613,"Study of building mechanical systems including study of HVAC systems selection, distribution, and application. Topics include: study of active and passive building environmental systems, a holistic approach to design, placement and serviceability of building heating, cooling, ventilation, refrigeration, hydronic, plumbing, fire-protection, and mechanical systems controls to provide sustainable technologies, systems integration and energy efficiency opportunities.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Engineering Department


Course Attributes: Engr - Senior",Mechanical Systems 2: HVAC Application
EAE,    3,4623,"Fundamentals of architectural acoustics, noise control and vibration control are introduced through the analysis of architectural, mechanical, electrical and structural building systems. Topics include sound transmission, reverberation, absorption, reflection, diffusion, vibration, speech intelligibility and speech privacy, and how materials that shape these parameters integrate with the building architecture and engineered systems. Modeling and engineering calculations will be used to predict performance of interior spaces, building constructions and outdoor sound propagation. Methods and techniques to produce optimal designs and indoor environmental quality will be emphasized. Unique issues with educational, healthcare, commercial, performance and other facilities will be examined.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Engineering Department


Course Attributes: Engr - Senior",Architectural Acoustics
EAE,    1,4991,"Material of a specialized nature not covered in other courses that is of interest to both faculty and students.

    1.000 Credit hours

    1.000   Other hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Engineering Department


Course Attributes: Engr - Senior",Special Topics in Architectural Engineering
EAE,    2,4992,"Material of a specialized nature not covered in other courses that is of interest to both faculty and students.

    2.000 Credit hours

    2.000   Other hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Engineering Department


Course Attributes: Engr - Senior",Special Topics in Architectural Engineering
EAE,    3,4993,"Material of a specialized nature not covered in other courses that is of interest to both faculty and students.

    3.000 Credit hours

    3.000   Other hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Engineering Department


Course Attributes: Engr - Senior",Special Topics in Architectural Engineering
EAE,    4,4994,"Material of a specialized nature not covered in other courses that is of interest to both faculty and students.

    4.000 Credit hours

    4.000   Other hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Engineering Department


Course Attributes: Engr - Senior",Special Topics in Architectural Engineering
ECE,    1,1011,"This course introduces students to the civil engineering profession through guest lectures and in class activities.  Students will experience the engineering design and problem-solving process through engaging team based projects and individual assignments.  Professional skills/attributes such as oral and written communication, innovation, tolerance for uncertainty/ambiguity, risk management, social awareness, and professional ethics will be investigated and practiced.

    1.000 Credit hours

    1.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Freshman",Civil Engineering Perspectives
ECE,    2,1012,"Must have high school trigonometry.  Overview of the broad scope of civil engineering and the engineers role in society.  Professional issues including ethics, sustainable development, teamwork, leadership, social issues, and problem solving.  Use of computer software and oral presentations.

    2.000 Credit hours

    2.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Civil Engineering Department


Course Attributes: Engr - Freshman",Civil Engineering Perspectives
ECE,    3,1013,"Introduction to the theory and
practice of land surveying and measurements; leveling,
traversing, profiles, contours, drafting, data collection
and computation; earthwork; description, care and use of
instruments; and the layout of buildings, utilities, and
routes.


    3.000 Credit hours

    1.000   Lecture hours

    4.000   Lab hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lab, Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Freshman",Surveying and Land Measurement
ECE,    1,1101,"Introduction to AutoCAD for civil engineering applications. Basic construction techniques, editing, geometric constructions, template drawings, layers, dimensioning, and plotting on plotters. Skills in modifying and plotting of digital data download from electronic survey total station database.

    1.000 Credit hours

    2.000   Lab hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lab, Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Freshman",CE Computer Graphics Lab
ECE,    2,1102,"Introduction to the use of computers as a tool for solving engineering problems. Use of EXCEL spreadsheet and mathematical analysis program such as MathCAD for numerical analysis, mathematical manipulation of experimental data and graphical presentation of results.  The following course can be taken concurrently with this course: MCS 1414.

    2.000 Credit hours

    1.000   Lecture hours

    2.000   Lab hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lab, Lecture 


Academic Division

Civil Engineering Department


Course Attributes: Engr - Freshman",CE Computer Applications Lab
ECE,    3,1413,"Introduction to analysis and use of civil engineering materials including concrete, asphalt, timber, composites, and metal structural materials.  Laboratories include student designed experiments.

    3.000 Credit hours

    2.000   Lecture hours

    2.000   Lab hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lab, Lecture 


Academic Division

Civil Engineering Department


Course Attributes: Engr - Freshman",CE Materials
ECE,    3,2103,"Introduction to the use of Geographic Information Systems (GIS) in Civil Engineering applications.  Concepts include geodesy, cartography, interpolation methods, spatial analysis, error propagation, metadata, geoprocessing, and data queries.

    3.000 Credit hours

    2.000   Lecture hours

    2.000   Lab hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lab, Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Sophomore",CAD Infrastructure Planning
ECE,    3,3013,"Stress as an internal force intensity. Stresses and deformation due to axial, torsional and bending loads. Statically indeterminate systems and design of an efficient structure.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Junior",Mech of Mat'ls for CE
ECE,    3,3213,"Introduction to construction
engineering, including construction methods, materials, and
equipment. Factors affecting construction activities are
examined, including costs, financing, labor relations,
environmental regulations, permitting, and quality control.
The relationship among owners, designers, contractors
and users. A thorough review of federal and state safety
regulations.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Junior",Construction Engineering
ECE,    4,3324,"Environmental quality
objectives, standards and regulations, basic concepts of
water purification; drinking water quality standards and the
design of unit operations and processes in water treatment.
Water plant waste management. Water quality management in
rivers and lakes.


    4.000 Credit hours

    3.000   Lecture hours

    2.000   Lab hours


Levels: Graduate, Undergraduate, Undergraduate 

Schedule Types: Lab, Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Junior",Environmental Engineering
ECE,    4,3424,"Soil origin and formation; engineering properties and classification of soils; weight volume relationships; soil compaction; hydraulic conductivity and seepage; effective stresses; one-dimensional theory of consolidation; shear strength; and slope stability.

    4.000 Credit hours

    3.000   Lecture hours

    2.000   Lab hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lab, Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Junior",Soil Mechanics
ECE,    3,3523,"Hydrostatics; application of principles of conservation of mass, energy and momentum; dimensional analysis and modeling; pipe flow; surface and form drag.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Junior",Hydromechanics
ECE,    3,3723,"Calculations of reactions, and shear
and bending moment in beams and frames; analysis of trusses
by methods of sections and joints; deflection calculations;
influence lines and moving loads for beams and trusses;
introduction to statically indeterminate structures;
computer applications.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Junior",Theory of Structures
ECE,    3,3823,"A systems approach to
transportation for decision-making by the engineer. The five
major modes of transportation are introduced to achieve
modal balance for person and product transport. Evaluation
of public transit for intra-urban travel. Elements for
system design are identified, operational analysis and the
coordinate use of modes emphasized.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Junior",Transportation Engineering
ECE,    1,4011,"As the first part of a two part sequence, students are engaged as part of a local or national competition team focusing on a design project related to the civil engineering discipline. Students will develop skills in fundraising, technical writing, teamwork, construction, and application of course material in design. No credit for ECE4011 without the completion of ECE4012.

    1.000 Credit hours

    2.000   Lab hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Lab


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Civil Engineering Design Competition 1
ECE,    2,4012,"As the second part of a two part sequence, students are engaged as part of a local or national competition team focusing on a design project related to the civil engineering discipline. Students will develop skills in fundraising, technical writing, teamwork, construction, and application of course material in design.

    2.000 Credit hours

    4.000   Lab hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Civil Engineering Design Competition 2
ECE,    1,4021,"A comprehensive design experience where students form collaborative teams to initiate a project that incorporates engineering concepts mastered in technical courses.  Students utilize an integrative approach to an open-ended design challenge and establish objectives, analyze alternative solutions and generate professional-level deliverables in the context of real-world constraints.  Students, individually and as a team, compose progress and technical reports, and make oral presentations.

    1.000 Credit hours

    1.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",CE Design Project 1
ECE,    2,4022,"A comprehensive design experience where students form collaborative teams to initiate a project that incorporates engineering concepts mastered in technical courses. Students utilize an integrative approach to an open-ended design challenge and establish objectives, analyze alternative solutions and generate professional-level deliverables in the context of real-world constraints. Students, individually and as a team, compose progress and technical reports, and make oral presentations.

    2.000 Credit hours

    2.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",CE Design Project 1
ECE,    2,4032,"A comprehensive design experience where students form collaborative teams to initiate a project that incorporates engineering concepts mastered in technical courses. Students utilize an integrative approach to an open-ended design challenge and establish objectives, analyze alternative solutions and generate professional-level deliverables in the context of real-world constraints. Students, individually and as a team, compose progress and technical reports, and make oral presentations.

    2.000 Credit hours

    2.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",CE Design Project 2
ECE,    3,4033,"Oral and written reports required to demonstrate further development, critical analysis and design refinement of the project initiated in ECE4021 CE Design Project 1.  The course culminates in a final recommendation and presentation before members of the faculty, the Department of Civil Engineering Advisory Board and other industry practitioners and employers.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",CE Design Project 2
ECE,    1,4051,"May need permission of the department
chairman. Selected topics in engineering ethics, history of
civil engineering, and other professional issues. Oral and
written reports required.


    1.000 Credit hours

    1.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Ethics and Professional Issues
ECE,    3,4243,"Review of project management concepts and practices from the perspective of various stakeholders, such as design and consulting firms, constructors, private owners and governmental agencies. With a focus on integrative project delivery, students are intoduced to the project management process groups: initiation, planning, execution, monitoring and controlling, and closing.  A range of project management plan perspectives are addressed, including business and public administration considerations, risk and quality management, asset management, and logistics.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Construction Project Management
ECE,    3,4263,"Procedures and methods to prepare quantity measurements, estimate labor and equipment productivities, obtain material costs, and develop comprehensive estimates for construction. The bidding process including consideration of new approaches such as design build and partnering. Standard construction contract forms including unit-price, lump-sum, and cost-plus. Insurance, warranties, and bonding issues.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Cost Est Bid & Contracting
ECE,    3,4343,"Waste water treatment, air pollution
control and solid waste management; design of different unit
operations and processes in waste water treatment.
Characterization of municipal and industrial solid wastes;
hazardous waste regulations. Design of landfill.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Environmental Engineering 2
ECE,    3,4363,"Computer-aided design in environmental engineering systems including water resources and storm water management. Development of surface and groundwater sources. Design, construction, and maintenance of water distribution systems and sanitary and storm water collection systems.  The following course can be taken concurrently with this course: ECE 4544.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Environ Engin. Design
ECE,    3,4443,"Site investigation techniques;
design of retaining walls; cantilever and anchored sheet
pile walls; strutted excavations; and shallow and deep found
foundations.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Foundation Engineering
ECE,    4,4544,"Analysis and design of pipeline and
open-channel systems, river engineering and sediment
transport; computer modeling; hydraulic machinery.


    4.000 Credit hours

    3.000   Lecture hours

    2.000   Lab hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lab, Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Hydraulic Engineering
ECE,    3,4563,"Introduction to
hydrologic cycle; stream gauging; unit hydrograph
flood routing; reservoir operation; groundwater hydraulics;
application of probability and statistics to hydraulic
design considerations; and drainage and culvert design.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Hydrology
ECE,    3,4733,"Analysis of indeterminate structures
by moment-area theorems, slope deflection equations, moment
distribution and conjugate beam methods; deflection
calculations; use of influence lines; computer applications.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Civil Engineering Department


Course Attributes: Engr - Senior",Advanced Structural Analysis
